strategy,nframes,ablation,index,instance_id,video_path,question,gold,model_output,extracted,correct,frame_indices,f2c_scales,error,pred_file
uniform,16,none,33,8,videos/09_00_1.mp4,Is the first push weaker than the second one?,no,No.,no,1,0 10 21 31 42 52 63 73 84 94 105 115 126 136 147 157,,,motion_o_mb_default_uniform16.json
uniform,16,none,34,8,videos/09_00_0.mp4,Is the first push stronger than the second one?,no,No.,no,1,0 10 21 31 42 52 63 73 84 94 105 115 126 136 147 157,,,motion_o_mb_default_uniform16.json
uniform,16,none,35,8,videos/09_00_1.mp4,Is the first push stronger than the second one?,yes,No.,no,0,0 10 21 31 42 52 63 73 84 94 105 115 126 136 147 157,,,motion_o_mb_default_uniform16.json
uniform,16,none,36,9,videos/09_01_0.mp4,Does the puck travel farther in the second push compared to the first?,yes,No.,no,0,0 8 16 24 32 40 48 56 64 72 80 88 96 104 112 120,,,motion_o_mb_default_uniform16.json
uniform,16,none,37,9,videos/09_01_1.mp4,Does the puck travel farther in the second push compared to the first?,no,No.,no,1,0 8 16 24 32 40 48 56 64 72 80 88 96 104 112 120,,,motion_o_mb_default_uniform16.json
uniform,16,none,38,9,videos/09_01_0.mp4,Does the puck travel farther in the first push compared to the second?,no,No.,no,1,0 8 16 24 32 40 48 56 64 72 80 88 96 104 112 120,,,motion_o_mb_default_uniform16.json
uniform,16,none,39,9,videos/09_01_1.mp4,Does the puck travel farther in the first push compared to the second?,yes,No.,no,0,0 8 16 24 32 40 48 56 64 72 80 88 96 104 112 120,,,motion_o_mb_default_uniform16.json
uniform,16,none,40,10,videos/09_01_0.mp4,Is the first push weaker than the second one?,yes,No.,no,0,0 8 16 24 32 40 48 56 64 72 80 88 96 104 112 120,,,motion_o_mb_default_uniform16.json
uniform,16,none,41,10,videos/09_01_1.mp4,Is the first push weaker than the second one?,no,No.,no,1,0 8 16 24 32 40 48 56 64 72 80 88 96 104 112 120,,,motion_o_mb_default_uniform16.json
uniform,16,none,42,10,videos/09_01_0.mp4,Is the first push stronger than the second one?,no,No.,no,1,0 8 16 24 32 40 48 56 64 72 80 88 96 104 112 120,,,motion_o_mb_default_uniform16.json
uniform,16,none,43,10,videos/09_01_1.mp4,Is the first push stronger than the second one?,yes,No.,no,0,0 8 16 24 32 40 48 56 64 72 80 88 96 104 112 120,,,motion_o_mb_default_uniform16.json
uniform,16,none,44,11,videos/09_02_0.mp4,Does the toy car travel farther in the second push compared to the first?,yes,No.,no,0,0 9 18 27 35 44 53 62 71 80 89 98 106 115 124 133,,,motion_o_mb_default_uniform16.json
uniform,16,none,45,11,videos/09_02_1.mp4,Does the toy car travel farther in the second push compared to the first?,no,No.,no,1,0 9 18 27 35 44 53 62 71 80 89 98 106 115 124 133,,,motion_o_mb_default_uniform16.json
uniform,16,none,46,11,videos/09_02_0.mp4,Does the toy car travel farther in the first push compared to the second?,no,No.,no,1,0 9 18 27 35 44 53 62 71 80 89 98 106 115 124 133,,,motion_o_mb_default_uniform16.json
uniform,16,none,47,11,videos/09_02_1.mp4,Does the toy car travel farther in the first push compared to the second?,yes,No.,no,0,0 9 18 27 35 44 53 62 71 80 89 98 106 115 124 133,,,motion_o_mb_default_uniform16.json
uniform,16,none,48,12,videos/09_02_0.mp4,Is the first push weaker than the second one?,yes,No.,no,0,0 9 18 27 35 44 53 62 71 80 89 98 106 115 124 133,,,motion_o_mb_default_uniform16.json
uniform,16,none,49,12,videos/09_02_1.mp4,Is the first push weaker than the second one?,no,No.,no,1,0 9 18 27 35 44 53 62 71 80 89 98 106 115 124 133,,,motion_o_mb_default_uniform16.json
uniform,16,none,50,12,videos/09_02_0.mp4,Is the first push stronger than the second one?,no,No.,no,1,0 9 18 27 35 44 53 62 71 80 89 98 106 115 124 133,,,motion_o_mb_default_uniform16.json
uniform,16,none,51,12,videos/09_02_1.mp4,Is the first push stronger than the second one?,yes,No.,no,0,0 9 18 27 35 44 53 62 71 80 89 98 106 115 124 133,,,motion_o_mb_default_uniform16.json
uniform,16,none,52,13,videos/09_03_0.mp4,Does the ball travel farther in the second push compared to the first?,yes,No.,no,0,0 16 33 49 66 82 99 115 132 148 165 181 198 214 231 247,,,motion_o_mb_default_uniform16.json
uniform,16,none,53,13,videos/09_03_1.mp4,Does the ball travel farther in the second push compared to the first?,no,No.,no,1,0 16 33 49 66 82 99 115 132 148 165 181 198 214 231 247,,,motion_o_mb_default_uniform16.json
uniform,16,none,54,13,videos/09_03_0.mp4,Does the ball travel farther in the first push compared to the second?,no,No.,no,1,0 16 33 49 66 82 99 115 132 148 165 181 198 214 231 247,,,motion_o_mb_default_uniform16.json
uniform,16,none,55,13,videos/09_03_1.mp4,Does the ball travel farther in the first push compared to the second?,yes,No.,no,0,0 16 33 49 66 82 99 115 132 148 165 181 198 214 231 247,,,motion_o_mb_default_uniform16.json
uniform,16,none,56,14,videos/09_03_0.mp4,Is the first push weaker than the second one?,yes,No.,no,0,0 16 33 49 66 82 99 115 132 148 165 181 198 214 231 247,,,motion_o_mb_default_uniform16.json
uniform,16,none,57,14,videos/09_03_1.mp4,Is the first push weaker than the second one?,no,No.,no,1,0 16 33 49 66 82 99 115 132 148 165 181 198 214 231 247,,,motion_o_mb_default_uniform16.json
uniform,16,none,58,14,videos/09_03_0.mp4,Is the first push stronger than the second one?,no,No.,no,1,0 16 33 49 66 82 99 115 132 148 165 181 198 214 231 247,,,motion_o_mb_default_uniform16.json
uniform,16,none,59,14,videos/09_03_1.mp4,Is the first push stronger than the second one?,yes,No.,no,0,0 16 33 49 66 82 99 115 132 148 165 181 198 214 231 247,,,motion_o_mb_default_uniform16.json
uniform,16,none,60,15,videos/09_04_0.mp4,Does the ball travel farther in the second push compared to the first?,yes,No.,no,0,0 31 63 94 126 157 188 220 251 283 314 345 377 408 440 471,,,motion_o_mb_default_uniform16.json
uniform,16,none,61,15,videos/09_04_1.mp4,Does the ball travel farther in the second push compared to the first?,no,No.,no,1,0 31 63 94 126 157 188 220 251 283 314 345 377 408 440 471,,,motion_o_mb_default_uniform16.json
uniform,16,none,62,15,videos/09_04_0.mp4,Does the ball travel farther in the first push compared to the second?,no,No.,no,1,0 31 63 94 126 157 188 220 251 283 314 345 377 408 440 471,,,motion_o_mb_default_uniform16.json
uniform,16,none,63,15,videos/09_04_1.mp4,Does the ball travel farther in the first push compared to the second?,yes,No.,no,0,0 31 63 94 126 157 188 220 251 283 314 345 377 408 440 471,,,motion_o_mb_default_uniform16.json
uniform,16,none,64,16,videos/09_04_0.mp4,Is the first push weaker than the second one?,yes,No.,no,0,0 31 63 94 126 157 188 220 251 283 314 345 377 408 440 471,,,motion_o_mb_default_uniform16.json
uniform,16,none,65,16,videos/09_04_1.mp4,Is the first push weaker than the second one?,no,No.,no,1,0 31 63 94 126 157 188 220 251 283 314 345 377 408 440 471,,,motion_o_mb_default_uniform16.json
uniform,16,none,66,16,videos/09_04_0.mp4,Is the first push stronger than the second one?,no,No.,no,1,0 31 63 94 126 157 188 220 251 283 314 345 377 408 440 471,,,motion_o_mb_default_uniform16.json
uniform,16,none,67,16,videos/09_04_1.mp4,Is the first push stronger than the second one?,yes,No.,no,0,0 31 63 94 126 157 188 220 251 283 314 345 377 408 440 471,,,motion_o_mb_default_uniform16.json
uniform,16,none,68,17,videos/09_04_0.mp4,Does the ball travel faster in the second push compared to the first?,yes,No.,no,0,0 31 63 94 126 157 188 220 251 283 314 345 377 408 440 471,,,motion_o_mb_default_uniform16.json
uniform,16,none,69,17,videos/09_04_1.mp4,Does the ball travel faster in the second push compared to the first?,no,No.,no,1,0 31 63 94 126 157 188 220 251 283 314 345 377 408 440 471,,,motion_o_mb_default_uniform16.json
uniform,16,none,70,17,videos/09_04_0.mp4,Does the ball travel faster in the first push compared to the second?,no,No.,no,1,0 31 63 94 126 157 188 220 251 283 314 345 377 408 440 471,,,motion_o_mb_default_uniform16.json
uniform,16,none,71,17,videos/09_04_1.mp4,Does the ball travel faster in the first push compared to the second?,yes,No.,no,0,0 31 63 94 126 157 188 220 251 283 314 345 377 408 440 471,,,motion_o_mb_default_uniform16.json
uniform,16,none,72,18,videos/09_05_0.mp4,Does the ball that starts closer to the camera roll further?,yes,No.,no,0,0 5 11 16 22 27 33 38 44 49 55 60 66 71 77 82,,,motion_o_mb_default_uniform16.json
uniform,16,none,73,18,videos/09_05_1.mp4,Does the ball that starts closer to the camera roll further?,no,No,no,1,0 12 23 35 47 58 70 82 93 105 117 128 140 152 163 175,,,motion_o_mb_default_uniform16.json
uniform,16,none,74,18,videos/09_05_0.mp4,Does the ball that starts farther from the camera roll further?,no,Yes.,yes,0,0 5 11 16 22 27 33 38 44 49 55 60 66 71 77 82,,,motion_o_mb_default_uniform16.json
uniform,16,none,75,18,videos/09_05_1.mp4,Does the ball that starts farther from the camera roll further?,yes,No.,no,0,0 12 23 35 47 58 70 82 93 105 117 128 140 152 163 175,,,motion_o_mb_default_uniform16.json
uniform,16,none,76,19,videos/09_05_0.mp4,Is the ball that starts closer to the camera pushed harder?,yes,No.,no,0,0 5 11 16 22 27 33 38 44 49 55 60 66 71 77 82,,,motion_o_mb_default_uniform16.json
uniform,16,none,77,19,videos/09_05_1.mp4,Is the ball that starts closer to the camera pushed harder?,no,No.,no,1,0 12 23 35 47 58 70 82 93 105 117 128 140 152 163 175,,,motion_o_mb_default_uniform16.json
uniform,16,none,78,19,videos/09_05_0.mp4,Is the ball that starts further from the camera pushed harder?,no,No.,no,1,0 5 11 16 22 27 33 38 44 49 55 60 66 71 77 82,,,motion_o_mb_default_uniform16.json
uniform,16,none,79,19,videos/09_05_1.mp4,Is the ball that starts further from the camera pushed harder?,yes,No.,no,0,0 12 23 35 47 58 70 82 93 105 117 128 140 152 163 175,,,motion_o_mb_default_uniform16.json
uniform,16,none,80,20,videos/09_06_0.mp4,"From the camera's point of view, does the right disk move further?",yes,No,no,0,0 9 18 27 36 45 54 63 73 82 91 100 109 118 127 136,,,motion_o_mb_default_uniform16.json
uniform,16,none,81,20,videos/09_06_1.mp4,"From the camera's point of view, does the right disk move further?",no,No,no,1,0 10 20 30 40 50 60 70 79 89 99 109 119 129 139 149,,,motion_o_mb_default_uniform16.json
uniform,16,none,82,20,videos/09_06_0.mp4,"From the camera's point of view, does the left disk move further?",no,No,no,1,0 9 18 27 36 45 54 63 73 82 91 100 109 118 127 136,,,motion_o_mb_default_uniform16.json
uniform,16,none,83,20,videos/09_06_1.mp4,"From the camera's point of view, does the left disk move further?",yes,No,no,0,0 10 20 30 40 50 60 70 79 89 99 109 119 129 139 149,,,motion_o_mb_default_uniform16.json
uniform,16,none,84,21,videos/09_06_0.mp4,Is the disk at the camera's right pushed harder?,yes,No.,no,0,0 9 18 27 36 45 54 63 73 82 91 100 109 118 127 136,,,motion_o_mb_default_uniform16.json
uniform,16,none,85,21,videos/09_06_1.mp4,Is the disk at the camera's right pushed harder?,no,No,no,1,0 10 20 30 40 50 60 70 79 89 99 109 119 129 139 149,,,motion_o_mb_default_uniform16.json
uniform,16,none,86,21,videos/09_06_0.mp4,Is the disk at the camera's left pushed harder?,no,No.,no,1,0 9 18 27 36 45 54 63 73 82 91 100 109 118 127 136,,,motion_o_mb_default_uniform16.json
uniform,16,none,87,21,videos/09_06_1.mp4,Is the disk at the camera's left pushed harder?,yes,No.,no,0,0 10 20 30 40 50 60 70 79 89 99 109 119 129 139 149,,,motion_o_mb_default_uniform16.json
uniform,16,none,88,22,videos/09_07_0.mp4,Is the magnitude of the pendulum arc smaller the first time compared to the second time?,yes,No.,no,0,0 30 61 91 121 152 182 212 243 273 303 334 364 394 425 455,,,motion_o_mb_default_uniform16.json
uniform,16,none,89,22,videos/09_07_1.mp4,Is the magnitude of the pendulum arc smaller the first time compared to the second time?,no,No.,no,1,0 30 61 91 121 152 182 212 243 273 303 334 364 394 425 455,,,motion_o_mb_default_uniform16.json
uniform,16,none,90,22,videos/09_07_0.mp4,Is the magnitude of the pendulum arc larger the first time compared to the second time?,no,No.,no,1,0 30 61 91 121 152 182 212 243 273 303 334 364 394 425 455,,,motion_o_mb_default_uniform16.json
uniform,16,none,91,22,videos/09_07_1.mp4,Is the magnitude of the pendulum arc larger the first time compared to the second time?,yes,No.,no,0,0 30 61 91 121 152 182 212 243 273 303 334 364 394 425 455,,,motion_o_mb_default_uniform16.json
uniform,16,none,92,23,videos/09_08_0.mp4,Is the drawer pulled out farther the first time compared to the second time?,yes,No.,no,0,0 17 33 50 67 84 100 117 134 151 167 184 201 218 234 251,,,motion_o_mb_default_uniform16.json
uniform,16,none,93,23,videos/09_08_1.mp4,Is the drawer pulled out farther the first time compared to the second time?,no,No.,no,1,0 17 33 50 67 84 100 117 134 151 167 184 201 218 234 251,,,motion_o_mb_default_uniform16.json
uniform,16,none,94,23,videos/09_08_0.mp4,Is the drawer pulled out less the first time compared to the second time?,no,No.,no,1,0 17 33 50 67 84 100 117 134 151 167 184 201 218 234 251,,,motion_o_mb_default_uniform16.json
uniform,16,none,95,23,videos/09_08_1.mp4,Is the drawer pulled out less the first time compared to the second time?,yes,No.,no,0,0 17 33 50 67 84 100 117 134 151 167 184 201 218 234 251,,,motion_o_mb_default_uniform16.json
uniform,16,none,96,24,videos/09_09_0.mp4,Is the magnitude of the person's arm swing smaller the first time compared to the second time?,yes,No.,no,0,0 16 32 48 64 80 96 112 129 145 161 177 193 209 225 241,,,motion_o_mb_default_uniform16.json
uniform,16,none,97,24,videos/09_09_1.mp4,Is the magnitude of the person's arm swing smaller the first time compared to the second time?,no,No.,no,1,0 16 32 48 64 80 96 112 129 145 161 177 193 209 225 241,,,motion_o_mb_default_uniform16.json
uniform,16,none,98,24,videos/09_09_0.mp4,Is the magnitude of the person's arm swing larger the first time compared to the second time?,no,No.,no,1,0 16 32 48 64 80 96 112 129 145 161 177 193 209 225 241,,,motion_o_mb_default_uniform16.json
uniform,16,none,99,24,videos/09_09_1.mp4,Is the magnitude of the person's arm swing larger the first time compared to the second time?,yes,No.,no,0,0 16 32 48 64 80 96 112 129 145 161 177 193 209 225 241,,,motion_o_mb_default_uniform16.json
uniform,16,none,100,25,videos/09_10_0.mp4,Is the magnitude of the ball's first bounce smaller the first time compared to the second time?,yes,No.,no,0,0 12 25 37 50 62 75 87 100 112 125 137 150 162 175 187,,,motion_o_mb_default_uniform16.json
uniform,16,none,101,25,videos/09_10_1.mp4,Is the magnitude of the ball's first bounce smaller the first time compared to the second time?,no,No.,no,1,0 12 25 37 50 62 75 87 100 112 125 137 150 162 175 187,,,motion_o_mb_default_uniform16.json
uniform,16,none,102,25,videos/09_10_0.mp4,Is the magnitude of the ball's first bounce larger the first time compared to the second time?,no,No.,no,1,0 12 25 37 50 62 75 87 100 112 125 137 150 162 175 187,,,motion_o_mb_default_uniform16.json
uniform,16,none,103,25,videos/09_10_1.mp4,Is the magnitude of the ball's first bounce larger the first time compared to the second time?,yes,No.,no,0,0 12 25 37 50 62 75 87 100 112 125 137 150 162 175 187,,,motion_o_mb_default_uniform16.json
uniform,16,none,104,26,videos/09_11_0.mp4,Does the ball travel farther the second time compared to the first time?,yes,No.,no,0,0 21 41 62 83 103 124 145 165 186 207 227 248 269 289 310,,,motion_o_mb_default_uniform16.json
uniform,16,none,105,26,videos/09_11_1.mp4,Does the ball travel farther the second time compared to the first time?,no,No.,no,1,0 21 41 62 83 103 124 145 165 186 207 227 248 269 289 310,,,motion_o_mb_default_uniform16.json
uniform,16,none,106,26,videos/09_11_0.mp4,Does the ball travel farther the first time compared to the second time?,no,No.,no,1,0 21 41 62 83 103 124 145 165 186 207 227 248 269 289 310,,,motion_o_mb_default_uniform16.json
uniform,16,none,107,26,videos/09_11_1.mp4,Does the ball travel farther the first time compared to the second time?,yes,No.,no,0,0 21 41 62 83 103 124 145 165 186 207 227 248 269 289 310,,,motion_o_mb_default_uniform16.json
uniform,16,none,108,27,videos/09_11_0.mp4,Is the first push weaker than the second one?,yes,No.,no,0,0 21 41 62 83 103 124 145 165 186 207 227 248 269 289 310,,,motion_o_mb_default_uniform16.json
uniform,16,none,109,27,videos/09_11_1.mp4,Is the first push weaker than the second one?,no,No.,no,1,0 21 41 62 83 103 124 145 165 186 207 227 248 269 289 310,,,motion_o_mb_default_uniform16.json
uniform,16,none,110,27,videos/09_11_0.mp4,Is the first push stronger than the second one?,no,No.,no,1,0 21 41 62 83 103 124 145 165 186 207 227 248 269 289 310,,,motion_o_mb_default_uniform16.json
uniform,16,none,111,27,videos/09_11_1.mp4,Is the first push stronger than the second one?,yes,No.,no,0,0 21 41 62 83 103 124 145 165 186 207 227 248 269 289 310,,,motion_o_mb_default_uniform16.json
uniform,16,none,112,28,videos/09_11_0.mp4,Is the magnitude of the ball's velocity smaller the first time compared to the second time?,yes,No.,no,0,0 21 41 62 83 103 124 145 165 186 207 227 248 269 289 310,,,motion_o_mb_default_uniform16.json
uniform,16,none,113,28,videos/09_11_1.mp4,Is the magnitude of the ball's velocity smaller the first time compared to the second time?,no,No.,no,1,0 21 41 62 83 103 124 145 165 186 207 227 248 269 289 310,,,motion_o_mb_default_uniform16.json
uniform,16,none,114,28,videos/09_11_0.mp4,Is the magnitude of the ball's velocity larger the first time compared to the second time?,no,No.,no,1,0 21 41 62 83 103 124 145 165 186 207 227 248 269 289 310,,,motion_o_mb_default_uniform16.json
uniform,16,none,115,28,videos/09_11_1.mp4,Is the magnitude of the ball's velocity larger the first time compared to the second time?,yes,No.,no,0,0 21 41 62 83 103 124 145 165 186 207 227 248 269 289 310,,,motion_o_mb_default_uniform16.json
uniform,16,none,116,29,videos/09_12_0.mp4,Does the ball travel farther the second time compared to the first time?,yes,No.,no,0,0 29 59 88 118 147 177 206 236 265 295 324 354 383 413 442,,,motion_o_mb_default_uniform16.json
uniform,16,none,117,29,videos/09_12_1.mp4,Does the ball travel farther the second time compared to the first time?,no,No.,no,1,0 29 59 88 118 147 177 206 236 265 295 324 354 383 413 442,,,motion_o_mb_default_uniform16.json
uniform,16,none,118,29,videos/09_12_0.mp4,Does the ball travel farther the first time compared to the second time?,no,No.,no,1,0 29 59 88 118 147 177 206 236 265 295 324 354 383 413 442,,,motion_o_mb_default_uniform16.json
uniform,16,none,119,29,videos/09_12_1.mp4,Does the ball travel farther the first time compared to the second time?,yes,No.,no,0,0 29 59 88 118 147 177 206 236 265 295 324 354 383 413 442,,,motion_o_mb_default_uniform16.json
uniform,16,none,120,30,videos/09_12_0.mp4,Is the first push weaker than the second one?,yes,No.,no,0,0 29 59 88 118 147 177 206 236 265 295 324 354 383 413 442,,,motion_o_mb_default_uniform16.json
uniform,16,none,121,30,videos/09_12_1.mp4,Is the first push weaker than the second one?,no,No.,no,1,0 29 59 88 118 147 177 206 236 265 295 324 354 383 413 442,,,motion_o_mb_default_uniform16.json
uniform,16,none,122,30,videos/09_12_0.mp4,Is the first push stronger than the second one?,no,No.,no,1,0 29 59 88 118 147 177 206 236 265 295 324 354 383 413 442,,,motion_o_mb_default_uniform16.json
uniform,16,none,123,30,videos/09_12_1.mp4,Is the first push stronger than the second one?,yes,No.,no,0,0 29 59 88 118 147 177 206 236 265 295 324 354 383 413 442,,,motion_o_mb_default_uniform16.json
uniform,16,none,124,31,videos/09_13_0.mp4,Does the person squeeze with more force the first time compared to the second time?,yes,No.,no,0,0 22 45 67 89 111 134 156 178 200 223 245 267 289 312 334,,,motion_o_mb_default_uniform16.json
uniform,16,none,125,31,videos/09_13_1.mp4,Does the person squeeze with more force the first time compared to the second time?,no,No.,no,1,0 22 45 67 89 111 134 156 178 200 223 245 267 289 312 334,,,motion_o_mb_default_uniform16.json
uniform,16,none,126,31,videos/09_13_0.mp4,Does the person squeeze with less force the first time compared to the second time?,no,No.,no,1,0 22 45 67 89 111 134 156 178 200 223 245 267 289 312 334,,,motion_o_mb_default_uniform16.json
uniform,16,none,127,31,videos/09_13_1.mp4,Does the person squeeze with less force the first time compared to the second time?,yes,No.,no,0,0 22 45 67 89 111 134 156 178 200 223 245 267 289 312 334,,,motion_o_mb_default_uniform16.json
uniform,16,none,128,32,videos/09_14_0.mp4,Does the cup travel farther the second time compared to the first time?,yes,No.,no,0,0 12 23 35 47 59 70 82 94 106 117 129 141 153 164 176,,,motion_o_mb_default_uniform16.json
uniform,16,none,129,32,videos/09_14_1.mp4,Does the cup travel farther the second time compared to the first time?,no,No.,no,1,0 12 23 35 47 59 70 82 94 106 117 129 141 153 164 176,,,motion_o_mb_default_uniform16.json
uniform,16,none,130,32,videos/09_14_0.mp4,Does the cup travel farther the first time compared to the second time?,no,No.,no,1,0 12 23 35 47 59 70 82 94 106 117 129 141 153 164 176,,,motion_o_mb_default_uniform16.json
