strategy,nframes,ablation,index,instance_id,video_path,question,gold,model_output,extracted,correct,frame_indices,f2c_scales,error,pred_file
hornet,8,none,15,3,videos/02_03_1.mp4,Does the person press the pillow slower the first time compared to the second time?,yes,No.,no,0,82 87 119 123 128 132 137 142,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,16,4,videos/02_04_0.mp4,"Once off the ramp, does the ball move faster the first time compared to the second time?",yes,No.,no,0,0 2 5 7 10 50 52 55,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,17,4,videos/02_04_1.mp4,"Once off the ramp, does the ball move faster the first time compared to the second time?",no,No.,no,1,0 2 5 7 37 39 42 44,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,18,4,videos/02_04_0.mp4,"Once off the ramp, does the ball move slower the first time compared to the second time?",no,No.,no,1,0 2 5 7 10 50 52 55,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,19,4,videos/02_04_1.mp4,"Once off the ramp, does the ball move slower the first time compared to the second time?",yes,No.,no,0,0 2 5 7 37 39 42 44,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,20,5,videos/02_05_0.mp4,Does the ball travel faster in the second push compared to the first?,yes,No.,no,0,39 46 54 93 101 109 171 179,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,21,5,videos/02_05_1.mp4,Does the ball travel faster in the second push compared to the first?,no,No.,no,1,46 156 163 171 210 218 226 234,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,22,5,videos/02_05_0.mp4,Does the ball travel faster in the first push compared to the second?,no,No.,no,1,39 46 54 93 101 109 171 179,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,23,5,videos/02_05_1.mp4,Does the ball travel faster in the first push compared to the second?,yes,No.,no,0,46 156 163 171 210 218 226 234,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,24,6,videos/02_05_0.mp4,Is the first push weaker than the second one?,yes,No.,no,0,39 46 54 93 101 109 171 179,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,25,6,videos/02_05_1.mp4,Is the first push weaker than the second one?,no,No.,no,1,46 156 163 171 210 218 226 234,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,26,6,videos/02_05_0.mp4,Is the first push stronger than the second one?,no,No.,no,1,39 46 54 93 101 109 171 179,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,27,6,videos/02_05_1.mp4,Is the first push stronger than the second one?,yes,No.,no,0,46 156 163 171 210 218 226 234,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,28,7,videos/09_00_0.mp4,Does the box travel farther in the second push compared to the first?,yes,No.,no,0,15 20 25 91 96 101 106 111,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,29,7,videos/09_00_1.mp4,Does the box travel farther in the second push compared to the first?,no,No.,no,1,30 35 40 45 106 111 116 121,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,30,7,videos/09_00_0.mp4,Does the box travel farther in the first push compared to the second?,no,No.,no,1,15 20 25 91 96 101 106 111,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,31,7,videos/09_00_1.mp4,Does the box travel farther in the first push compared to the second?,yes,No.,no,0,30 35 40 45 106 111 116 121,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,32,8,videos/09_00_0.mp4,Is the first push weaker than the second one?,yes,No.,no,0,15 20 25 91 96 101 106 111,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,33,8,videos/09_00_1.mp4,Is the first push weaker than the second one?,no,No.,no,1,30 35 40 45 106 111 116 121,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,34,8,videos/09_00_0.mp4,Is the first push stronger than the second one?,no,No.,no,1,15 20 25 91 96 101 106 111,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,35,8,videos/09_00_1.mp4,Is the first push stronger than the second one?,yes,No.,no,0,30 35 40 45 106 111 116 121,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,36,9,videos/09_01_0.mp4,Does the puck travel farther in the second push compared to the first?,yes,No.,no,0,0 3 7 11 15 69 73 77,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,37,9,videos/09_01_1.mp4,Does the puck travel farther in the second push compared to the first?,no,No.,no,1,23 30 34 77 81 85 89 92,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,38,9,videos/09_01_0.mp4,Does the puck travel farther in the first push compared to the second?,no,No.,no,1,0 3 7 11 15 69 73 77,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,39,9,videos/09_01_1.mp4,Does the puck travel farther in the first push compared to the second?,yes,No.,no,0,23 30 34 77 81 85 89 92,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,40,10,videos/09_01_0.mp4,Is the first push weaker than the second one?,yes,No.,no,0,0 3 7 11 15 69 73 77,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,41,10,videos/09_01_1.mp4,Is the first push weaker than the second one?,no,No.,no,1,23 30 34 77 81 85 89 92,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,42,10,videos/09_01_0.mp4,Is the first push stronger than the second one?,no,No.,no,1,0 3 7 11 15 69 73 77,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,43,10,videos/09_01_1.mp4,Is the first push stronger than the second one?,yes,No.,no,0,23 30 34 77 81 85 89 92,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,44,11,videos/09_02_0.mp4,Does the toy car travel farther in the second push compared to the first?,yes,No.,no,0,0 4 8 12 17 21 30 34,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,45,11,videos/09_02_1.mp4,Does the toy car travel farther in the second push compared to the first?,no,No.,no,1,0 4 64 68 72 77 81 94,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,46,11,videos/09_02_0.mp4,Does the toy car travel farther in the first push compared to the second?,no,No.,no,1,0 4 8 12 17 21 30 34,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,47,11,videos/09_02_1.mp4,Does the toy car travel farther in the first push compared to the second?,yes,No.,no,0,0 4 64 68 72 77 81 94,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,48,12,videos/09_02_0.mp4,Is the first push weaker than the second one?,yes,No.,no,0,0 4 8 12 17 21 30 34,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,49,12,videos/09_02_1.mp4,Is the first push weaker than the second one?,no,No.,no,1,0 4 64 68 72 77 81 94,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,50,12,videos/09_02_0.mp4,Is the first push stronger than the second one?,no,No.,no,1,0 4 8 12 17 21 30 34,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,51,12,videos/09_02_1.mp4,Is the first push stronger than the second one?,yes,No.,no,0,0 4 64 68 72 77 81 94,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,52,13,videos/09_03_0.mp4,Does the ball travel farther in the second push compared to the first?,yes,No.,no,0,0 7 15 23 31 39 55 63,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,53,13,videos/09_03_1.mp4,Does the ball travel farther in the second push compared to the first?,no,No.,no,1,111 119 127 135 143 151 159 167,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,54,13,videos/09_03_0.mp4,Does the ball travel farther in the first push compared to the second?,no,No.,no,1,0 7 15 23 31 39 55 63,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,55,13,videos/09_03_1.mp4,Does the ball travel farther in the first push compared to the second?,yes,No.,no,0,111 119 127 135 143 151 159 167,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,56,14,videos/09_03_0.mp4,Is the first push weaker than the second one?,yes,No.,no,0,0 7 15 23 31 39 55 63,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,57,14,videos/09_03_1.mp4,Is the first push weaker than the second one?,no,No.,no,1,111 119 127 135 143 151 159 167,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,58,14,videos/09_03_0.mp4,Is the first push stronger than the second one?,no,No.,no,1,0 7 15 23 31 39 55 63,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,59,14,videos/09_03_1.mp4,Is the first push stronger than the second one?,yes,No.,no,0,111 119 127 135 143 151 159 167,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,60,15,videos/09_04_0.mp4,Does the ball travel farther in the second push compared to the first?,yes,No.,no,0,0 15 30 45 60 75 319 334,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,61,15,videos/09_04_1.mp4,Does the ball travel farther in the second push compared to the first?,no,No.,no,1,45 60 212 227 243 258 273 288,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,62,15,videos/09_04_0.mp4,Does the ball travel farther in the first push compared to the second?,no,No.,no,1,0 15 30 45 60 75 319 334,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,63,15,videos/09_04_1.mp4,Does the ball travel farther in the first push compared to the second?,yes,No.,no,0,45 60 212 227 243 258 273 288,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,64,16,videos/09_04_0.mp4,Is the first push weaker than the second one?,yes,No.,no,0,0 15 30 45 60 75 319 334,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,65,16,videos/09_04_1.mp4,Is the first push weaker than the second one?,no,No.,no,1,45 60 212 227 243 258 273 288,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,66,16,videos/09_04_0.mp4,Is the first push stronger than the second one?,no,No.,no,1,0 15 30 45 60 75 319 334,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,67,16,videos/09_04_1.mp4,Is the first push stronger than the second one?,yes,No.,no,0,45 60 212 227 243 258 273 288,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,68,17,videos/09_04_0.mp4,Does the ball travel faster in the second push compared to the first?,yes,No.,no,0,0 15 30 45 60 75 319 334,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,69,17,videos/09_04_1.mp4,Does the ball travel faster in the second push compared to the first?,no,No.,no,1,45 60 212 227 243 258 273 288,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,70,17,videos/09_04_0.mp4,Does the ball travel faster in the first push compared to the second?,no,No.,no,1,0 15 30 45 60 75 319 334,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,71,17,videos/09_04_1.mp4,Does the ball travel faster in the first push compared to the second?,yes,No.,no,0,45 60 212 227 243 258 273 288,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,72,18,videos/09_05_0.mp4,Does the ball that starts closer to the camera roll further?,yes,No.,no,0,7 15 18 21 23 26 29 31,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,73,18,videos/09_05_1.mp4,Does the ball that starts closer to the camera roll further?,no,No.,no,1,62 67 73 79 84 90 95 101,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,74,18,videos/09_05_0.mp4,Does the ball that starts farther from the camera roll further?,no,No.,no,1,7 15 18 21 23 26 29 31,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,75,18,videos/09_05_1.mp4,Does the ball that starts farther from the camera roll further?,yes,No.,no,0,62 67 73 79 84 90 95 101,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,76,19,videos/09_05_0.mp4,Is the ball that starts closer to the camera pushed harder?,yes,No.,no,0,7 15 18 21 23 26 29 31,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,77,19,videos/09_05_1.mp4,Is the ball that starts closer to the camera pushed harder?,no,No.,no,1,62 67 73 79 84 90 95 101,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,78,19,videos/09_05_0.mp4,Is the ball that starts further from the camera pushed harder?,no,No.,no,1,7 15 18 21 23 26 29 31,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,79,19,videos/09_05_1.mp4,Is the ball that starts further from the camera pushed harder?,yes,No.,no,0,62 67 73 79 84 90 95 101,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,80,20,videos/09_06_0.mp4,"From the camera's point of view, does the right disk move further?",yes,No,no,0,30 74 114 118 122 127 131 136,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,81,20,videos/09_06_1.mp4,"From the camera's point of view, does the right disk move further?",no,No,no,1,48 52 57 62 67 72 91 96,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,82,20,videos/09_06_0.mp4,"From the camera's point of view, does the left disk move further?",no,No,no,1,30 74 114 118 122 127 131 136,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,83,20,videos/09_06_1.mp4,"From the camera's point of view, does the left disk move further?",yes,No,no,0,48 52 57 62 67 72 91 96,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,84,21,videos/09_06_0.mp4,Is the disk at the camera's right pushed harder?,yes,No.,no,0,30 74 114 118 122 127 131 136,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,85,21,videos/09_06_1.mp4,Is the disk at the camera's right pushed harder?,no,No.,no,1,48 52 57 62 67 72 91 96,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,86,21,videos/09_06_0.mp4,Is the disk at the camera's left pushed harder?,no,No.,no,1,30 74 114 118 122 127 131 136,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,87,21,videos/09_06_1.mp4,Is the disk at the camera's left pushed harder?,yes,No.,no,0,48 52 57 62 67 72 91 96,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,88,22,videos/09_07_0.mp4,Is the magnitude of the pendulum arc smaller the first time compared to the second time?,yes,No.,no,0,44 58 73 176 190 205 220 264,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,89,22,videos/09_07_1.mp4,Is the magnitude of the pendulum arc smaller the first time compared to the second time?,no,No.,no,1,234 249 352 366 381 396 440 455,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,90,22,videos/09_07_0.mp4,Is the magnitude of the pendulum arc larger the first time compared to the second time?,no,No.,no,1,44 58 73 176 190 205 220 264,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,91,22,videos/09_07_1.mp4,Is the magnitude of the pendulum arc larger the first time compared to the second time?,yes,No.,no,0,234 249 352 366 381 396 440 455,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,92,23,videos/09_08_0.mp4,Is the drawer pulled out farther the first time compared to the second time?,yes,No.,no,0,32 40 56 64 72 80 89 97,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,93,23,videos/09_08_1.mp4,Is the drawer pulled out farther the first time compared to the second time?,no,No.,no,1,170 178 186 194 202 210 218 226,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,94,23,videos/09_08_0.mp4,Is the drawer pulled out less the first time compared to the second time?,no,No.,no,1,32 40 56 64 72 80 89 97,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,95,23,videos/09_08_1.mp4,Is the drawer pulled out less the first time compared to the second time?,yes,No.,no,0,170 178 186 194 202 210 218 226,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,96,24,videos/09_09_0.mp4,Is the magnitude of the person's arm swing smaller the first time compared to the second time?,yes,No.,no,0,0 7 15 31 38 101 108 116,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,97,24,videos/09_09_1.mp4,Is the magnitude of the person's arm swing smaller the first time compared to the second time?,no,No.,no,1,0 7 15 23 155 163 178 186,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,98,24,videos/09_09_0.mp4,Is the magnitude of the person's arm swing larger the first time compared to the second time?,no,No.,no,1,0 7 15 31 38 101 108 116,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,99,24,videos/09_09_1.mp4,Is the magnitude of the person's arm swing larger the first time compared to the second time?,yes,No.,no,0,0 7 15 23 155 163 178 186,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,100,25,videos/09_10_0.mp4,Is the magnitude of the ball's first bounce smaller the first time compared to the second time?,yes,No.,no,0,84 90 114 120 126 132 138 144,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,101,25,videos/09_10_1.mp4,Is the magnitude of the ball's first bounce smaller the first time compared to the second time?,no,No.,no,1,0 6 30 36 42 48 54 60,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,102,25,videos/09_10_0.mp4,Is the magnitude of the ball's first bounce larger the first time compared to the second time?,no,No.,no,1,84 90 114 120 126 132 138 144,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,103,25,videos/09_10_1.mp4,Is the magnitude of the ball's first bounce larger the first time compared to the second time?,yes,No.,no,0,0 6 30 36 42 48 54 60,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,104,26,videos/09_11_0.mp4,Does the ball travel farther the second time compared to the first time?,yes,No.,no,0,190 200 210 220 230 240 250 260,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,105,26,videos/09_11_1.mp4,Does the ball travel farther the second time compared to the first time?,no,No.,no,1,40 60 70 80 90 100 110 120,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,106,26,videos/09_11_0.mp4,Does the ball travel farther the first time compared to the second time?,no,No.,no,1,190 200 210 220 230 240 250 260,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,107,26,videos/09_11_1.mp4,Does the ball travel farther the first time compared to the second time?,yes,No.,no,0,40 60 70 80 90 100 110 120,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,108,27,videos/09_11_0.mp4,Is the first push weaker than the second one?,yes,No.,no,0,190 200 210 220 230 240 250 260,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,109,27,videos/09_11_1.mp4,Is the first push weaker than the second one?,no,No.,no,1,40 60 70 80 90 100 110 120,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,110,27,videos/09_11_0.mp4,Is the first push stronger than the second one?,no,No.,no,1,190 200 210 220 230 240 250 260,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,111,27,videos/09_11_1.mp4,Is the first push stronger than the second one?,yes,No.,no,0,40 60 70 80 90 100 110 120,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,112,28,videos/09_11_0.mp4,Is the magnitude of the ball's velocity smaller the first time compared to the second time?,yes,No.,no,0,190 200 210 220 230 240 250 260,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,113,28,videos/09_11_1.mp4,Is the magnitude of the ball's velocity smaller the first time compared to the second time?,no,No.,no,1,40 60 70 80 90 100 110 120,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,114,28,videos/09_11_0.mp4,Is the magnitude of the ball's velocity larger the first time compared to the second time?,no,No.,no,1,190 200 210 220 230 240 250 260,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,115,28,videos/09_11_1.mp4,Is the magnitude of the ball's velocity larger the first time compared to the second time?,yes,No.,no,0,40 60 70 80 90 100 110 120,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,116,29,videos/09_12_0.mp4,Does the ball travel farther the second time compared to the first time?,yes,No.,no,0,0 14 28 270 285 399 427 442,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,117,29,videos/09_12_1.mp4,Does the ball travel farther the second time compared to the first time?,no,No.,no,1,85 199 213 228 242 256 270 313,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,118,29,videos/09_12_0.mp4,Does the ball travel farther the first time compared to the second time?,no,No.,no,1,0 14 28 270 285 399 427 442,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,119,29,videos/09_12_1.mp4,Does the ball travel farther the first time compared to the second time?,yes,No.,no,0,85 199 213 228 242 256 270 313,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,120,30,videos/09_12_0.mp4,Is the first push weaker than the second one?,yes,No.,no,0,0 14 28 270 285 399 427 442,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,121,30,videos/09_12_1.mp4,Is the first push weaker than the second one?,no,No.,no,1,85 199 213 228 242 256 270 313,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,122,30,videos/09_12_0.mp4,Is the first push stronger than the second one?,no,No.,no,1,0 14 28 270 285 399 427 442,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,123,30,videos/09_12_1.mp4,Is the first push stronger than the second one?,yes,No.,no,0,85 199 213 228 242 256 270 313,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,124,31,videos/09_13_0.mp4,Does the person squeeze with more force the first time compared to the second time?,yes,No.,no,0,129 150 161 258 269 280 290 301,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,125,31,videos/09_13_1.mp4,Does the person squeeze with more force the first time compared to the second time?,no,No.,no,1,21 32 43 107 129 140 150 161,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,126,31,videos/09_13_0.mp4,Does the person squeeze with less force the first time compared to the second time?,no,No.,no,1,129 150 161 258 269 280 290 301,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,127,31,videos/09_13_1.mp4,Does the person squeeze with less force the first time compared to the second time?,yes,No.,no,0,21 32 43 107 129 140 150 161,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,128,32,videos/09_14_0.mp4,Does the cup travel farther the second time compared to the first time?,yes,No.,no,0,5 11 17 56 62 68 85 90,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,129,32,videos/09_14_1.mp4,Does the cup travel farther the second time compared to the first time?,no,No.,no,1,85 96 107 136 147 164 170 176,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,130,32,videos/09_14_0.mp4,Does the cup travel farther the first time compared to the second time?,no,No.,no,1,5 11 17 56 62 68 85 90,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,131,32,videos/09_14_1.mp4,Does the cup travel farther the first time compared to the second time?,yes,No.,no,0,85 96 107 136 147 164 170 176,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,132,33,videos/09_14_0.mp4,Does the pendulum strike the cup with less force the first time compared to the second time?,yes,No.,no,0,5 11 17 56 62 68 85 90,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,133,33,videos/09_14_1.mp4,Does the pendulum strike the cup with less force the first time compared to the second time?,no,No.,no,1,85 96 107 136 147 164 170 176,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,134,33,videos/09_14_0.mp4,Does the pendulum strike the cup with more force the first time compared to the second time?,no,No.,no,1,5 11 17 56 62 68 85 90,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,135,33,videos/09_14_1.mp4,Does the pendulum strike the cup with more force the first time compared to the second time?,yes,No.,no,0,85 96 107 136 147 164 170 176,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,136,34,videos/14_00_0.mp4,"From the camera's point of view, is the man walking to the right?",yes,No.,no,0,0 3 6 10 13 17 27 94,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,137,34,videos/14_00_1.mp4,"From the camera's point of view, is the man walking to the right?",no,No.,no,1,16 20 24 28 32 36 40 44,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,138,34,videos/14_00_0.mp4,"From the camera's point of view, is the man walking to the left?",no,No.,no,1,0 3 6 10 13 17 27 94,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,139,34,videos/14_00_1.mp4,"From the camera's point of view, is the man walking to the left?",yes,No.,no,0,16 20 24 28 32 36 40 44,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,140,35,videos/14_01_0.mp4,Is the cup moving towards the sink?,yes,Yes.,yes,1,26 30 35 39 44 48 53 57,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,141,35,videos/14_01_1.mp4,Is the cup moving towards the sink?,no,No.,no,1,34 38 43 47 51 56 60 64,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,142,35,videos/14_01_0.mp4,Is the cup moving away from the sink?,no,No.,no,1,26 30 35 39 44 48 53 57,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,143,35,videos/14_01_1.mp4,Is the cup moving away from the sink?,yes,No.,no,0,34 38 43 47 51 56 60 64,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,144,36,videos/14_02_0.mp4,Is the man getting closer to the camera?,yes,No.,no,0,77 80 83 87 90 93 96 100,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,145,36,videos/14_02_1.mp4,Is the man getting closer to the camera?,no,Yes.,yes,0,0 3 7 10 14 17 21 24,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,146,36,videos/14_02_0.mp4,Is the man moving farther from the camera?,no,No.,no,1,77 80 83 87 90 93 96 100,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,147,36,videos/14_02_1.mp4,Is the man moving farther from the camera?,yes,No.,no,0,0 3 7 10 14 17 21 24,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,148,37,videos/14_03_0.mp4,"From the camera's point of view, is the man moving to the right?",yes,No.,no,0,0 2 4 15 17 19 21 23,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,149,37,videos/14_03_1.mp4,"From the camera's point of view, is the man moving to the right?",no,No.,no,1,0 2 4 27 29 32 34 37,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,150,37,videos/14_03_0.mp4,"From the camera's point of view, is the man moving to the left?",no,No.,no,1,0 2 4 15 17 19 21 23,,,motion_o_mb_default_hornet8_full.json
hornet,8,none,151,37,videos/14_03_1.mp4,"From the camera's point of view, is the man moving to the left?",yes,No.,no,0,0 2 4 27 29 32 34 37,,,motion_o_mb_default_hornet8_full.json
