strategy,nframes,ablation,index,instance_id,video_path,question,gold,model_output,extracted,correct,frame_indices,f2c_scales,error,pred_file
uniform,8,none,14,3,videos/02_03_0.mp4,Does the person press the pillow slower the first time compared to the second time?,no,No,no,1,0 20 41 61 81 101 122 142,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,15,3,videos/02_03_1.mp4,Does the person press the pillow slower the first time compared to the second time?,yes,No,no,0,0 20 41 61 81 101 122 142,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,16,4,videos/02_04_0.mp4,"Once off the ramp, does the ball move faster the first time compared to the second time?",yes,No,no,0,0 12 23 35 47 59 70 82,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,17,4,videos/02_04_1.mp4,"Once off the ramp, does the ball move faster the first time compared to the second time?",no,No,no,1,0 12 23 35 47 59 70 82,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,18,4,videos/02_04_0.mp4,"Once off the ramp, does the ball move slower the first time compared to the second time?",no,No,no,1,0 12 23 35 47 59 70 82,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,19,4,videos/02_04_1.mp4,"Once off the ramp, does the ball move slower the first time compared to the second time?",yes,Yes,yes,1,0 12 23 35 47 59 70 82,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,20,5,videos/02_05_0.mp4,Does the ball travel faster in the second push compared to the first?,yes,Yes,yes,1,0 35 69 104 138 173 207 242,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,21,5,videos/02_05_1.mp4,Does the ball travel faster in the second push compared to the first?,no,Yes,yes,0,0 35 69 104 138 173 207 242,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,22,5,videos/02_05_0.mp4,Does the ball travel faster in the first push compared to the second?,no,No,no,1,0 35 69 104 138 173 207 242,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,23,5,videos/02_05_1.mp4,Does the ball travel faster in the first push compared to the second?,yes,No,no,0,0 35 69 104 138 173 207 242,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,24,6,videos/02_05_0.mp4,Is the first push weaker than the second one?,yes,Yes,yes,1,0 35 69 104 138 173 207 242,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,25,6,videos/02_05_1.mp4,Is the first push weaker than the second one?,no,Yes,yes,0,0 35 69 104 138 173 207 242,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,26,6,videos/02_05_0.mp4,Is the first push stronger than the second one?,no,Yes,yes,0,0 35 69 104 138 173 207 242,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,27,6,videos/02_05_1.mp4,Is the first push stronger than the second one?,yes,No,no,0,0 35 69 104 138 173 207 242,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,28,7,videos/09_00_0.mp4,Does the box travel farther in the second push compared to the first?,yes,Yes,yes,1,0 22 45 67 90 112 135 157,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,29,7,videos/09_00_1.mp4,Does the box travel farther in the second push compared to the first?,no,Yes,yes,0,0 22 45 67 90 112 135 157,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,30,7,videos/09_00_0.mp4,Does the box travel farther in the first push compared to the second?,no,No,no,1,0 22 45 67 90 112 135 157,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,31,7,videos/09_00_1.mp4,Does the box travel farther in the first push compared to the second?,yes,No,no,0,0 22 45 67 90 112 135 157,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,32,8,videos/09_00_0.mp4,Is the first push weaker than the second one?,yes,Yes,yes,1,0 22 45 67 90 112 135 157,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,33,8,videos/09_00_1.mp4,Is the first push weaker than the second one?,no,Yes,yes,0,0 22 45 67 90 112 135 157,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,34,8,videos/09_00_0.mp4,Is the first push stronger than the second one?,no,No,no,1,0 22 45 67 90 112 135 157,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,35,8,videos/09_00_1.mp4,Is the first push stronger than the second one?,yes,Yes,yes,1,0 22 45 67 90 112 135 157,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,36,9,videos/09_01_0.mp4,Does the puck travel farther in the second push compared to the first?,yes,No,no,0,0 17 34 51 69 86 103 120,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,37,9,videos/09_01_1.mp4,Does the puck travel farther in the second push compared to the first?,no,No,no,1,0 17 34 51 69 86 103 120,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,38,9,videos/09_01_0.mp4,Does the puck travel farther in the first push compared to the second?,no,No,no,1,0 17 34 51 69 86 103 120,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,39,9,videos/09_01_1.mp4,Does the puck travel farther in the first push compared to the second?,yes,No,no,0,0 17 34 51 69 86 103 120,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,40,10,videos/09_01_0.mp4,Is the first push weaker than the second one?,yes,No,no,0,0 17 34 51 69 86 103 120,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,41,10,videos/09_01_1.mp4,Is the first push weaker than the second one?,no,Yes,yes,0,0 17 34 51 69 86 103 120,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,42,10,videos/09_01_0.mp4,Is the first push stronger than the second one?,no,No,no,1,0 17 34 51 69 86 103 120,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,43,10,videos/09_01_1.mp4,Is the first push stronger than the second one?,yes,No,no,0,0 17 34 51 69 86 103 120,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,44,11,videos/09_02_0.mp4,Does the toy car travel farther in the second push compared to the first?,yes,Yes,yes,1,0 19 38 57 76 95 114 133,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,45,11,videos/09_02_1.mp4,Does the toy car travel farther in the second push compared to the first?,no,No,no,1,0 19 38 57 76 95 114 133,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,46,11,videos/09_02_0.mp4,Does the toy car travel farther in the first push compared to the second?,no,No,no,1,0 19 38 57 76 95 114 133,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,47,11,videos/09_02_1.mp4,Does the toy car travel farther in the first push compared to the second?,yes,No,no,0,0 19 38 57 76 95 114 133,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,48,12,videos/09_02_0.mp4,Is the first push weaker than the second one?,yes,Yes,yes,1,0 19 38 57 76 95 114 133,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,49,12,videos/09_02_1.mp4,Is the first push weaker than the second one?,no,Yes,yes,0,0 19 38 57 76 95 114 133,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,50,12,videos/09_02_0.mp4,Is the first push stronger than the second one?,no,No,no,1,0 19 38 57 76 95 114 133,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,51,12,videos/09_02_1.mp4,Is the first push stronger than the second one?,yes,No,no,0,0 19 38 57 76 95 114 133,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,52,13,videos/09_03_0.mp4,Does the ball travel farther in the second push compared to the first?,yes,Yes,yes,1,0 35 71 106 141 176 212 247,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,53,13,videos/09_03_1.mp4,Does the ball travel farther in the second push compared to the first?,no,Yes,yes,0,0 35 71 106 141 176 212 247,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,54,13,videos/09_03_0.mp4,Does the ball travel farther in the first push compared to the second?,no,No,no,1,0 35 71 106 141 176 212 247,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,55,13,videos/09_03_1.mp4,Does the ball travel farther in the first push compared to the second?,yes,No,no,0,0 35 71 106 141 176 212 247,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,56,14,videos/09_03_0.mp4,Is the first push weaker than the second one?,yes,Yes,yes,1,0 35 71 106 141 176 212 247,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,57,14,videos/09_03_1.mp4,Is the first push weaker than the second one?,no,Yes,yes,0,0 35 71 106 141 176 212 247,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,58,14,videos/09_03_0.mp4,Is the first push stronger than the second one?,no,Yes,yes,0,0 35 71 106 141 176 212 247,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,59,14,videos/09_03_1.mp4,Is the first push stronger than the second one?,yes,No,no,0,0 35 71 106 141 176 212 247,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,60,15,videos/09_04_0.mp4,Does the ball travel farther in the second push compared to the first?,yes,No,no,0,0 67 135 202 269 336 404 471,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,61,15,videos/09_04_1.mp4,Does the ball travel farther in the second push compared to the first?,no,Yes,yes,0,0 67 135 202 269 336 404 471,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,62,15,videos/09_04_0.mp4,Does the ball travel farther in the first push compared to the second?,no,No,no,1,0 67 135 202 269 336 404 471,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,63,15,videos/09_04_1.mp4,Does the ball travel farther in the first push compared to the second?,yes,Yes,yes,1,0 67 135 202 269 336 404 471,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,64,16,videos/09_04_0.mp4,Is the first push weaker than the second one?,yes,Yes,yes,1,0 67 135 202 269 336 404 471,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,65,16,videos/09_04_1.mp4,Is the first push weaker than the second one?,no,Yes,yes,0,0 67 135 202 269 336 404 471,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,66,16,videos/09_04_0.mp4,Is the first push stronger than the second one?,no,No,no,1,0 67 135 202 269 336 404 471,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,67,16,videos/09_04_1.mp4,Is the first push stronger than the second one?,yes,No,no,0,0 67 135 202 269 336 404 471,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,68,17,videos/09_04_0.mp4,Does the ball travel faster in the second push compared to the first?,yes,Yes,yes,1,0 67 135 202 269 336 404 471,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,69,17,videos/09_04_1.mp4,Does the ball travel faster in the second push compared to the first?,no,Yes,yes,0,0 67 135 202 269 336 404 471,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,70,17,videos/09_04_0.mp4,Does the ball travel faster in the first push compared to the second?,no,No,no,1,0 67 135 202 269 336 404 471,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,71,17,videos/09_04_1.mp4,Does the ball travel faster in the first push compared to the second?,yes,No,no,0,0 67 135 202 269 336 404 471,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,72,18,videos/09_05_0.mp4,Does the ball that starts closer to the camera roll further?,yes,No,no,0,0 12 23 35 47 59 70 82,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,73,18,videos/09_05_1.mp4,Does the ball that starts closer to the camera roll further?,no,Yes,yes,0,0 25 50 75 100 125 150 175,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,74,18,videos/09_05_0.mp4,Does the ball that starts farther from the camera roll further?,no,Yes,yes,0,0 12 23 35 47 59 70 82,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,75,18,videos/09_05_1.mp4,Does the ball that starts farther from the camera roll further?,yes,No,no,0,0 25 50 75 100 125 150 175,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,76,19,videos/09_05_0.mp4,Is the ball that starts closer to the camera pushed harder?,yes,No,no,0,0 12 23 35 47 59 70 82,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,77,19,videos/09_05_1.mp4,Is the ball that starts closer to the camera pushed harder?,no,No,no,1,0 25 50 75 100 125 150 175,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,78,19,videos/09_05_0.mp4,Is the ball that starts further from the camera pushed harder?,no,Yes,yes,0,0 12 23 35 47 59 70 82,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,79,19,videos/09_05_1.mp4,Is the ball that starts further from the camera pushed harder?,yes,Yes,yes,1,0 25 50 75 100 125 150 175,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,80,20,videos/09_06_0.mp4,"From the camera's point of view, does the right disk move further?",yes,Yes,yes,1,0 19 39 58 78 97 117 136,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,81,20,videos/09_06_1.mp4,"From the camera's point of view, does the right disk move further?",no,No,no,1,0 21 43 64 85 106 128 149,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,82,20,videos/09_06_0.mp4,"From the camera's point of view, does the left disk move further?",no,No,no,1,0 19 39 58 78 97 117 136,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,83,20,videos/09_06_1.mp4,"From the camera's point of view, does the left disk move further?",yes,Yes,yes,1,0 21 43 64 85 106 128 149,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,84,21,videos/09_06_0.mp4,Is the disk at the camera's right pushed harder?,yes,Yes,yes,1,0 19 39 58 78 97 117 136,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,85,21,videos/09_06_1.mp4,Is the disk at the camera's right pushed harder?,no,No,no,1,0 21 43 64 85 106 128 149,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,86,21,videos/09_06_0.mp4,Is the disk at the camera's left pushed harder?,no,No,no,1,0 19 39 58 78 97 117 136,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,87,21,videos/09_06_1.mp4,Is the disk at the camera's left pushed harder?,yes,No,no,0,0 21 43 64 85 106 128 149,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,88,22,videos/09_07_0.mp4,Is the magnitude of the pendulum arc smaller the first time compared to the second time?,yes,Yes,yes,1,0 65 130 195 260 325 390 455,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,89,22,videos/09_07_1.mp4,Is the magnitude of the pendulum arc smaller the first time compared to the second time?,no,Yes,yes,0,0 65 130 195 260 325 390 455,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,90,22,videos/09_07_0.mp4,Is the magnitude of the pendulum arc larger the first time compared to the second time?,no,Yes,yes,0,0 65 130 195 260 325 390 455,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,91,22,videos/09_07_1.mp4,Is the magnitude of the pendulum arc larger the first time compared to the second time?,yes,Yes,yes,1,0 65 130 195 260 325 390 455,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,92,23,videos/09_08_0.mp4,Is the drawer pulled out farther the first time compared to the second time?,yes,No,no,0,0 36 72 108 143 179 215 251,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,93,23,videos/09_08_1.mp4,Is the drawer pulled out farther the first time compared to the second time?,no,No,no,1,0 36 72 108 143 179 215 251,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,94,23,videos/09_08_0.mp4,Is the drawer pulled out less the first time compared to the second time?,no,Yes,yes,0,0 36 72 108 143 179 215 251,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,95,23,videos/09_08_1.mp4,Is the drawer pulled out less the first time compared to the second time?,yes,Yes,yes,1,0 36 72 108 143 179 215 251,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,96,24,videos/09_09_0.mp4,Is the magnitude of the person's arm swing smaller the first time compared to the second time?,yes,Yes,yes,1,0 34 69 103 138 172 207 241,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,97,24,videos/09_09_1.mp4,Is the magnitude of the person's arm swing smaller the first time compared to the second time?,no,Yes,yes,0,0 34 69 103 138 172 207 241,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,98,24,videos/09_09_0.mp4,Is the magnitude of the person's arm swing larger the first time compared to the second time?,no,No,no,1,0 34 69 103 138 172 207 241,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,99,24,videos/09_09_1.mp4,Is the magnitude of the person's arm swing larger the first time compared to the second time?,yes,No,no,0,0 34 69 103 138 172 207 241,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,100,25,videos/09_10_0.mp4,Is the magnitude of the ball's first bounce smaller the first time compared to the second time?,yes,No,no,0,0 27 53 80 107 134 160 187,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,101,25,videos/09_10_1.mp4,Is the magnitude of the ball's first bounce smaller the first time compared to the second time?,no,No,no,1,0 27 53 80 107 134 160 187,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,102,25,videos/09_10_0.mp4,Is the magnitude of the ball's first bounce larger the first time compared to the second time?,no,Yes,yes,0,0 27 53 80 107 134 160 187,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,103,25,videos/09_10_1.mp4,Is the magnitude of the ball's first bounce larger the first time compared to the second time?,yes,Yes,yes,1,0 27 53 80 107 134 160 187,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,104,26,videos/09_11_0.mp4,Does the ball travel farther the second time compared to the first time?,yes,Yes,yes,1,0 44 89 133 177 221 266 310,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,105,26,videos/09_11_1.mp4,Does the ball travel farther the second time compared to the first time?,no,Yes,yes,0,0 44 89 133 177 221 266 310,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,106,26,videos/09_11_0.mp4,Does the ball travel farther the first time compared to the second time?,no,No,no,1,0 44 89 133 177 221 266 310,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,107,26,videos/09_11_1.mp4,Does the ball travel farther the first time compared to the second time?,yes,No,no,0,0 44 89 133 177 221 266 310,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,108,27,videos/09_11_0.mp4,Is the first push weaker than the second one?,yes,Yes,yes,1,0 44 89 133 177 221 266 310,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,109,27,videos/09_11_1.mp4,Is the first push weaker than the second one?,no,Yes,yes,0,0 44 89 133 177 221 266 310,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,110,27,videos/09_11_0.mp4,Is the first push stronger than the second one?,no,Yes,yes,0,0 44 89 133 177 221 266 310,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,111,27,videos/09_11_1.mp4,Is the first push stronger than the second one?,yes,No,no,0,0 44 89 133 177 221 266 310,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,112,28,videos/09_11_0.mp4,Is the magnitude of the ball's velocity smaller the first time compared to the second time?,yes,Yes,yes,1,0 44 89 133 177 221 266 310,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,113,28,videos/09_11_1.mp4,Is the magnitude of the ball's velocity smaller the first time compared to the second time?,no,Yes,yes,0,0 44 89 133 177 221 266 310,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,114,28,videos/09_11_0.mp4,Is the magnitude of the ball's velocity larger the first time compared to the second time?,no,No,no,1,0 44 89 133 177 221 266 310,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,115,28,videos/09_11_1.mp4,Is the magnitude of the ball's velocity larger the first time compared to the second time?,yes,Yes,yes,1,0 44 89 133 177 221 266 310,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,116,29,videos/09_12_0.mp4,Does the ball travel farther the second time compared to the first time?,yes,Yes,yes,1,0 63 126 189 253 316 379 442,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,117,29,videos/09_12_1.mp4,Does the ball travel farther the second time compared to the first time?,no,No,no,1,0 63 126 189 253 316 379 442,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,118,29,videos/09_12_0.mp4,Does the ball travel farther the first time compared to the second time?,no,No,no,1,0 63 126 189 253 316 379 442,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,119,29,videos/09_12_1.mp4,Does the ball travel farther the first time compared to the second time?,yes,No,no,0,0 63 126 189 253 316 379 442,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,120,30,videos/09_12_0.mp4,Is the first push weaker than the second one?,yes,Yes,yes,1,0 63 126 189 253 316 379 442,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,121,30,videos/09_12_1.mp4,Is the first push weaker than the second one?,no,Yes,yes,0,0 63 126 189 253 316 379 442,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,122,30,videos/09_12_0.mp4,Is the first push stronger than the second one?,no,No,no,1,0 63 126 189 253 316 379 442,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,123,30,videos/09_12_1.mp4,Is the first push stronger than the second one?,yes,No,no,0,0 63 126 189 253 316 379 442,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,124,31,videos/09_13_0.mp4,Does the person squeeze with more force the first time compared to the second time?,yes,No,no,0,0 48 95 143 191 239 286 334,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,125,31,videos/09_13_1.mp4,Does the person squeeze with more force the first time compared to the second time?,no,No,no,1,0 48 95 143 191 239 286 334,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,126,31,videos/09_13_0.mp4,Does the person squeeze with less force the first time compared to the second time?,no,Yes,yes,0,0 48 95 143 191 239 286 334,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,127,31,videos/09_13_1.mp4,Does the person squeeze with less force the first time compared to the second time?,yes,Yes,yes,1,0 48 95 143 191 239 286 334,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,128,32,videos/09_14_0.mp4,Does the cup travel farther the second time compared to the first time?,yes,Yes,yes,1,0 25 50 75 101 126 151 176,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,129,32,videos/09_14_1.mp4,Does the cup travel farther the second time compared to the first time?,no,No,no,1,0 25 50 75 101 126 151 176,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,130,32,videos/09_14_0.mp4,Does the cup travel farther the first time compared to the second time?,no,No,no,1,0 25 50 75 101 126 151 176,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,131,32,videos/09_14_1.mp4,Does the cup travel farther the first time compared to the second time?,yes,No,no,0,0 25 50 75 101 126 151 176,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,132,33,videos/09_14_0.mp4,Does the pendulum strike the cup with less force the first time compared to the second time?,yes,Yes,yes,1,0 25 50 75 101 126 151 176,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,133,33,videos/09_14_1.mp4,Does the pendulum strike the cup with less force the first time compared to the second time?,no,Yes,yes,0,0 25 50 75 101 126 151 176,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,134,33,videos/09_14_0.mp4,Does the pendulum strike the cup with more force the first time compared to the second time?,no,Yes,yes,0,0 25 50 75 101 126 151 176,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,135,33,videos/09_14_1.mp4,Does the pendulum strike the cup with more force the first time compared to the second time?,yes,Yes,yes,1,0 25 50 75 101 126 151 176,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,136,34,videos/14_00_0.mp4,"From the camera's point of view, is the man walking to the right?",yes,Yes,yes,1,0 15 31 46 62 77 93 108,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,137,34,videos/14_00_1.mp4,"From the camera's point of view, is the man walking to the right?",no,No,no,1,0 18 35 53 71 89 106 124,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,138,34,videos/14_00_0.mp4,"From the camera's point of view, is the man walking to the left?",no,Yes,yes,0,0 15 31 46 62 77 93 108,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,139,34,videos/14_00_1.mp4,"From the camera's point of view, is the man walking to the left?",yes,Yes,yes,1,0 18 35 53 71 89 106 124,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,140,35,videos/14_01_0.mp4,Is the cup moving towards the sink?,yes,No,no,0,0 20 39 59 78 98 117 137,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,141,35,videos/14_01_1.mp4,Is the cup moving towards the sink?,no,No,no,1,0 19 38 57 77 96 115 134,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,142,35,videos/14_01_0.mp4,Is the cup moving away from the sink?,no,Yes,yes,0,0 20 39 59 78 98 117 137,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,143,35,videos/14_01_1.mp4,Is the cup moving away from the sink?,yes,Yes,yes,1,0 19 38 57 77 96 115 134,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,144,36,videos/14_02_0.mp4,Is the man getting closer to the camera?,yes,Yes,yes,1,0 14 29 43 57 71 86 100,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,145,36,videos/14_02_1.mp4,Is the man getting closer to the camera?,no,No,no,1,0 16 31 47 62 78 93 109,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,146,36,videos/14_02_0.mp4,Is the man moving farther from the camera?,no,No,no,1,0 14 29 43 57 71 86 100,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,147,36,videos/14_02_1.mp4,Is the man moving farther from the camera?,yes,Yes,yes,1,0 16 31 47 62 78 93 109,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,148,37,videos/14_03_0.mp4,"From the camera's point of view, is the man moving to the right?",yes,Yes,yes,1,0 10 19 29 38 48 57 67,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,149,37,videos/14_03_1.mp4,"From the camera's point of view, is the man moving to the right?",no,Yes,yes,0,0 11 22 33 44 55 66 77,,,inkling_small_mbhuman_uniform8.json
uniform,8,none,150,37,videos/14_03_0.mp4,"From the camera's point of view, is the man moving to the left?",no,Yes,yes,0,0 10 19 29 38 48 57 67,,,inkling_small_mbhuman_uniform8.json
