strategy,nframes,ablation,index,instance_id,video_path,question,gold,model_output,extracted,correct,frame_indices,f2c_scales,error,pred_file
random,32,none,45,11,videos/09_02_1.mp4,Does the toy car travel farther in the second push compared to the first?,no,No,no,1,9 11 13 18 22 24 25 28 30 40 44 47 61 62 65 68 82 83 91 92 96 98 100 105 107 109 116 118 119 120 126 129,,,inkling_small_mbhuman_random32.json
random,32,none,46,11,videos/09_02_0.mp4,Does the toy car travel farther in the first push compared to the second?,no,No,no,1,5 10 12 16 29 31 44 47 48 49 51 55 57 58 60 65 67 73 76 80 84 87 94 98 104 105 106 115 117 119 122 127,,,inkling_small_mbhuman_random32.json
random,32,none,47,11,videos/09_02_1.mp4,Does the toy car travel farther in the first push compared to the second?,yes,Yes,yes,1,9 11 13 18 22 24 25 28 30 40 44 47 61 62 65 68 82 83 91 92 96 98 100 105 107 109 116 118 119 120 126 129,,,inkling_small_mbhuman_random32.json
random,32,none,48,12,videos/09_02_0.mp4,Is the first push weaker than the second one?,yes,Yes,yes,1,5 10 12 16 29 31 44 47 48 49 51 55 57 58 60 65 67 73 76 80 84 87 94 98 104 105 106 115 117 119 122 127,,,inkling_small_mbhuman_random32.json
random,32,none,49,12,videos/09_02_1.mp4,Is the first push weaker than the second one?,no,Yes,yes,0,9 11 13 18 22 24 25 28 30 40 44 47 61 62 65 68 82 83 91 92 96 98 100 105 107 109 116 118 119 120 126 129,,,inkling_small_mbhuman_random32.json
random,32,none,50,12,videos/09_02_0.mp4,Is the first push stronger than the second one?,no,Yes,yes,0,5 10 12 16 29 31 44 47 48 49 51 55 57 58 60 65 67 73 76 80 84 87 94 98 104 105 106 115 117 119 122 127,,,inkling_small_mbhuman_random32.json
random,32,none,51,12,videos/09_02_1.mp4,Is the first push stronger than the second one?,yes,Yes,yes,1,9 11 13 18 22 24 25 28 30 40 44 47 61 62 65 68 82 83 91 92 96 98 100 105 107 109 116 118 119 120 126 129,,,inkling_small_mbhuman_random32.json
random,32,none,52,13,videos/09_03_0.mp4,Does the ball travel farther in the second push compared to the first?,yes,Yes,yes,1,28 30 33 35 38 53 56 57 59 71 75 91 98 100 104 106 107 113 117 120 123 130 137 155 159 168 173 179 210 216 224 240,,,inkling_small_mbhuman_random32.json
random,32,none,53,13,videos/09_03_1.mp4,Does the ball travel farther in the second push compared to the first?,no,Yes,yes,0,10 14 22 38 39 44 46 49 58 63 71 83 87 110 113 119 124 129 142 145 149 164 167 178 181 186 200 218 226 227 231 246,,,inkling_small_mbhuman_random32.json
random,32,none,54,13,videos/09_03_0.mp4,Does the ball travel farther in the first push compared to the second?,no,No,no,1,28 30 33 35 38 53 56 57 59 71 75 91 98 100 104 106 107 113 117 120 123 130 137 155 159 168 173 179 210 216 224 240,,,inkling_small_mbhuman_random32.json
random,32,none,55,13,videos/09_03_1.mp4,Does the ball travel farther in the first push compared to the second?,yes,No,no,0,10 14 22 38 39 44 46 49 58 63 71 83 87 110 113 119 124 129 142 145 149 164 167 178 181 186 200 218 226 227 231 246,,,inkling_small_mbhuman_random32.json
random,32,none,56,14,videos/09_03_0.mp4,Is the first push weaker than the second one?,yes,Yes,yes,1,28 30 33 35 38 53 56 57 59 71 75 91 98 100 104 106 107 113 117 120 123 130 137 155 159 168 173 179 210 216 224 240,,,inkling_small_mbhuman_random32.json
random,32,none,57,14,videos/09_03_1.mp4,Is the first push weaker than the second one?,no,Yes,yes,0,10 14 22 38 39 44 46 49 58 63 71 83 87 110 113 119 124 129 142 145 149 164 167 178 181 186 200 218 226 227 231 246,,,inkling_small_mbhuman_random32.json
random,32,none,58,14,videos/09_03_0.mp4,Is the first push stronger than the second one?,no,No,no,1,28 30 33 35 38 53 56 57 59 71 75 91 98 100 104 106 107 113 117 120 123 130 137 155 159 168 173 179 210 216 224 240,,,inkling_small_mbhuman_random32.json
random,32,none,59,14,videos/09_03_1.mp4,Is the first push stronger than the second one?,yes,No,no,0,10 14 22 38 39 44 46 49 58 63 71 83 87 110 113 119 124 129 142 145 149 164 167 178 181 186 200 218 226 227 231 246,,,inkling_small_mbhuman_random32.json
random,32,none,60,15,videos/09_04_0.mp4,Does the ball travel farther in the second push compared to the first?,yes,Yes,yes,1,32 59 104 136 141 143 148 155 171 175 219 249 255 286 306 313 323 337 340 352 354 355 365 373 389 406 413 420 423 457 459 469,,,inkling_small_mbhuman_random32.json
random,32,none,61,15,videos/09_04_1.mp4,Does the ball travel farther in the second push compared to the first?,no,Yes,yes,0,4 23 29 45 79 83 117 118 125 151 159 243 254 266 282 315 316 329 330 344 345 346 375 385 387 395 396 403 427 442 447 467,,,inkling_small_mbhuman_random32.json
random,32,none,62,15,videos/09_04_0.mp4,Does the ball travel farther in the first push compared to the second?,no,No,no,1,32 59 104 136 141 143 148 155 171 175 219 249 255 286 306 313 323 337 340 352 354 355 365 373 389 406 413 420 423 457 459 469,,,inkling_small_mbhuman_random32.json
random,32,none,63,15,videos/09_04_1.mp4,Does the ball travel farther in the first push compared to the second?,yes,No,no,0,4 23 29 45 79 83 117 118 125 151 159 243 254 266 282 315 316 329 330 344 345 346 375 385 387 395 396 403 427 442 447 467,,,inkling_small_mbhuman_random32.json
random,32,none,64,16,videos/09_04_0.mp4,Is the first push weaker than the second one?,yes,Yes,yes,1,32 59 104 136 141 143 148 155 171 175 219 249 255 286 306 313 323 337 340 352 354 355 365 373 389 406 413 420 423 457 459 469,,,inkling_small_mbhuman_random32.json
random,32,none,65,16,videos/09_04_1.mp4,Is the first push weaker than the second one?,no,Yes,yes,0,4 23 29 45 79 83 117 118 125 151 159 243 254 266 282 315 316 329 330 344 345 346 375 385 387 395 396 403 427 442 447 467,,,inkling_small_mbhuman_random32.json
random,32,none,66,16,videos/09_04_0.mp4,Is the first push stronger than the second one?,no,No,no,1,32 59 104 136 141 143 148 155 171 175 219 249 255 286 306 313 323 337 340 352 354 355 365 373 389 406 413 420 423 457 459 469,,,inkling_small_mbhuman_random32.json
random,32,none,67,16,videos/09_04_1.mp4,Is the first push stronger than the second one?,yes,Yes,yes,1,4 23 29 45 79 83 117 118 125 151 159 243 254 266 282 315 316 329 330 344 345 346 375 385 387 395 396 403 427 442 447 467,,,inkling_small_mbhuman_random32.json
random,32,none,68,17,videos/09_04_0.mp4,Does the ball travel faster in the second push compared to the first?,yes,Yes,yes,1,32 59 104 136 141 143 148 155 171 175 219 249 255 286 306 313 323 337 340 352 354 355 365 373 389 406 413 420 423 457 459 469,,,inkling_small_mbhuman_random32.json
random,32,none,69,17,videos/09_04_1.mp4,Does the ball travel faster in the second push compared to the first?,no,Yes,yes,0,4 23 29 45 79 83 117 118 125 151 159 243 254 266 282 315 316 329 330 344 345 346 375 385 387 395 396 403 427 442 447 467,,,inkling_small_mbhuman_random32.json
random,32,none,70,17,videos/09_04_0.mp4,Does the ball travel faster in the first push compared to the second?,no,No,no,1,32 59 104 136 141 143 148 155 171 175 219 249 255 286 306 313 323 337 340 352 354 355 365 373 389 406 413 420 423 457 459 469,,,inkling_small_mbhuman_random32.json
random,32,none,71,17,videos/09_04_1.mp4,Does the ball travel faster in the first push compared to the second?,yes,Yes,yes,1,4 23 29 45 79 83 117 118 125 151 159 243 254 266 282 315 316 329 330 344 345 346 375 385 387 395 396 403 427 442 447 467,,,inkling_small_mbhuman_random32.json
random,32,none,72,18,videos/09_05_0.mp4,Does the ball that starts closer to the camera roll further?,yes,No,no,0,2 6 7 10 11 17 18 19 20 21 22 23 26 29 32 34 35 37 38 43 46 58 59 62 69 71 72 73 74 76 77 78,,,inkling_small_mbhuman_random32.json
random,32,none,73,18,videos/09_05_1.mp4,Does the ball that starts closer to the camera roll further?,no,No,no,1,1 5 8 15 21 23 25 29 39 43 46 48 51 59 66 67 68 76 85 89 105 106 122 126 127 128 129 130 138 146 156 161,,,inkling_small_mbhuman_random32.json
random,32,none,74,18,videos/09_05_0.mp4,Does the ball that starts farther from the camera roll further?,no,No,no,1,2 6 7 10 11 17 18 19 20 21 22 23 26 29 32 34 35 37 38 43 46 58 59 62 69 71 72 73 74 76 77 78,,,inkling_small_mbhuman_random32.json
random,32,none,75,18,videos/09_05_1.mp4,Does the ball that starts farther from the camera roll further?,yes,Yes,yes,1,1 5 8 15 21 23 25 29 39 43 46 48 51 59 66 67 68 76 85 89 105 106 122 126 127 128 129 130 138 146 156 161,,,inkling_small_mbhuman_random32.json
random,32,none,76,19,videos/09_05_0.mp4,Is the ball that starts closer to the camera pushed harder?,yes,Yes,yes,1,2 6 7 10 11 17 18 19 20 21 22 23 26 29 32 34 35 37 38 43 46 58 59 62 69 71 72 73 74 76 77 78,,,inkling_small_mbhuman_random32.json
random,32,none,77,19,videos/09_05_1.mp4,Is the ball that starts closer to the camera pushed harder?,no,Yes,yes,0,1 5 8 15 21 23 25 29 39 43 46 48 51 59 66 67 68 76 85 89 105 106 122 126 127 128 129 130 138 146 156 161,,,inkling_small_mbhuman_random32.json
random,32,none,78,19,videos/09_05_0.mp4,Is the ball that starts further from the camera pushed harder?,no,No,no,1,2 6 7 10 11 17 18 19 20 21 22 23 26 29 32 34 35 37 38 43 46 58 59 62 69 71 72 73 74 76 77 78,,,inkling_small_mbhuman_random32.json
random,32,none,79,19,videos/09_05_1.mp4,Is the ball that starts further from the camera pushed harder?,yes,Yes,yes,1,1 5 8 15 21 23 25 29 39 43 46 48 51 59 66 67 68 76 85 89 105 106 122 126 127 128 129 130 138 146 156 161,,,inkling_small_mbhuman_random32.json
random,32,none,80,20,videos/09_06_0.mp4,"From the camera's point of view, does the right disk move further?",yes,Yes,yes,1,8 9 16 17 21 29 33 35 37 38 53 55 60 61 63 71 76 81 82 83 94 95 96 98 101 104 114 121 128 130 133 136,,,inkling_small_mbhuman_random32.json
random,32,none,81,20,videos/09_06_1.mp4,"From the camera's point of view, does the right disk move further?",no,No,no,1,1 2 3 11 12 14 16 19 20 23 24 25 37 71 83 88 89 95 97 104 112 113 118 120 122 123 124 125 132 139 144 147,,,inkling_small_mbhuman_random32.json
random,32,none,82,20,videos/09_06_0.mp4,"From the camera's point of view, does the left disk move further?",no,Yes,yes,0,8 9 16 17 21 29 33 35 37 38 53 55 60 61 63 71 76 81 82 83 94 95 96 98 101 104 114 121 128 130 133 136,,,inkling_small_mbhuman_random32.json
random,32,none,83,20,videos/09_06_1.mp4,"From the camera's point of view, does the left disk move further?",yes,No,no,0,1 2 3 11 12 14 16 19 20 23 24 25 37 71 83 88 89 95 97 104 112 113 118 120 122 123 124 125 132 139 144 147,,,inkling_small_mbhuman_random32.json
random,32,none,84,21,videos/09_06_0.mp4,Is the disk at the camera's right pushed harder?,yes,Yes,yes,1,8 9 16 17 21 29 33 35 37 38 53 55 60 61 63 71 76 81 82 83 94 95 96 98 101 104 114 121 128 130 133 136,,,inkling_small_mbhuman_random32.json
random,32,none,85,21,videos/09_06_1.mp4,Is the disk at the camera's right pushed harder?,no,Yes,yes,0,1 2 3 11 12 14 16 19 20 23 24 25 37 71 83 88 89 95 97 104 112 113 118 120 122 123 124 125 132 139 144 147,,,inkling_small_mbhuman_random32.json
random,32,none,86,21,videos/09_06_0.mp4,Is the disk at the camera's left pushed harder?,no,No,no,1,8 9 16 17 21 29 33 35 37 38 53 55 60 61 63 71 76 81 82 83 94 95 96 98 101 104 114 121 128 130 133 136,,,inkling_small_mbhuman_random32.json
random,32,none,87,21,videos/09_06_1.mp4,Is the disk at the camera's left pushed harder?,yes,Yes,yes,1,1 2 3 11 12 14 16 19 20 23 24 25 37 71 83 88 89 95 97 104 112 113 118 120 122 123 124 125 132 139 144 147,,,inkling_small_mbhuman_random32.json
random,32,none,88,22,videos/09_07_0.mp4,Is the magnitude of the pendulum arc smaller the first time compared to the second time?,yes,Yes,yes,1,5 18 32 49 54 57 89 106 112 156 168 187 190 212 215 238 246 273 282 310 346 348 352 356 357 387 399 403 415 426 428 431,,,inkling_small_mbhuman_random32.json
random,32,none,89,22,videos/09_07_1.mp4,Is the magnitude of the pendulum arc smaller the first time compared to the second time?,no,Yes,yes,0,2 10 14 20 22 25 32 40 61 84 97 126 168 196 202 204 211 226 228 243 247 255 256 278 279 280 288 318 372 384 419 445,,,inkling_small_mbhuman_random32.json
random,32,none,90,22,videos/09_07_0.mp4,Is the magnitude of the pendulum arc larger the first time compared to the second time?,no,Yes,yes,0,5 18 32 49 54 57 89 106 112 156 168 187 190 212 215 238 246 273 282 310 346 348 352 356 357 387 399 403 415 426 428 431,,,inkling_small_mbhuman_random32.json
random,32,none,91,22,videos/09_07_1.mp4,Is the magnitude of the pendulum arc larger the first time compared to the second time?,yes,Yes,yes,1,2 10 14 20 22 25 32 40 61 84 97 126 168 196 202 204 211 226 228 243 247 255 256 278 279 280 288 318 372 384 419 445,,,inkling_small_mbhuman_random32.json
random,32,none,92,23,videos/09_08_0.mp4,Is the drawer pulled out farther the first time compared to the second time?,yes,No,no,0,18 20 21 23 26 32 43 62 70 77 81 91 102 106 108 109 113 120 127 129 130 131 139 156 169 214 216 221 235 238 240 249,,,inkling_small_mbhuman_random32.json
random,32,none,93,23,videos/09_08_1.mp4,Is the drawer pulled out farther the first time compared to the second time?,no,No,no,1,0 1 2 3 10 32 33 46 50 63 73 85 93 105 109 114 134 147 153 156 162 165 175 176 180 183 199 200 201 207 218 251,,,inkling_small_mbhuman_random32.json
random,32,none,94,23,videos/09_08_0.mp4,Is the drawer pulled out less the first time compared to the second time?,no,Yes,yes,0,18 20 21 23 26 32 43 62 70 77 81 91 102 106 108 109 113 120 127 129 130 131 139 156 169 214 216 221 235 238 240 249,,,inkling_small_mbhuman_random32.json
random,32,none,95,23,videos/09_08_1.mp4,Is the drawer pulled out less the first time compared to the second time?,yes,Yes,yes,1,0 1 2 3 10 32 33 46 50 63 73 85 93 105 109 114 134 147 153 156 162 165 175 176 180 183 199 200 201 207 218 251,,,inkling_small_mbhuman_random32.json
random,32,none,96,24,videos/09_09_0.mp4,Is the magnitude of the person's arm swing smaller the first time compared to the second time?,yes,Yes,yes,1,0 4 7 10 31 32 34 41 68 69 77 99 103 109 110 125 126 140 142 144 155 158 167 169 174 193 194 195 198 214 219 237,,,inkling_small_mbhuman_random32.json
random,32,none,97,24,videos/09_09_1.mp4,Is the magnitude of the person's arm swing smaller the first time compared to the second time?,no,Yes,yes,0,8 10 12 19 21 23 26 28 37 41 46 50 52 65 69 74 98 116 143 150 161 164 168 189 190 191 194 195 218 223 236 238,,,inkling_small_mbhuman_random32.json
random,32,none,98,24,videos/09_09_0.mp4,Is the magnitude of the person's arm swing larger the first time compared to the second time?,no,No,no,1,0 4 7 10 31 32 34 41 68 69 77 99 103 109 110 125 126 140 142 144 155 158 167 169 174 193 194 195 198 214 219 237,,,inkling_small_mbhuman_random32.json
random,32,none,99,24,videos/09_09_1.mp4,Is the magnitude of the person's arm swing larger the first time compared to the second time?,yes,Yes,yes,1,8 10 12 19 21 23 26 28 37 41 46 50 52 65 69 74 98 116 143 150 161 164 168 189 190 191 194 195 218 223 236 238,,,inkling_small_mbhuman_random32.json
random,32,none,100,25,videos/09_10_0.mp4,Is the magnitude of the ball's first bounce smaller the first time compared to the second time?,yes,No,no,0,9 10 11 16 20 22 34 50 54 71 75 84 92 96 97 98 112 114 124 132 133 137 144 147 156 160 169 171 174 176 180 186,,,inkling_small_mbhuman_random32.json
random,32,none,101,25,videos/09_10_1.mp4,Is the magnitude of the ball's first bounce smaller the first time compared to the second time?,no,No,no,1,8 14 16 18 30 41 44 62 71 76 77 81 82 89 92 93 96 101 106 119 122 129 130 147 149 151 152 153 162 163 165 186,,,inkling_small_mbhuman_random32.json
