strategy,nframes,ablation,index,instance_id,video_path,question,gold,model_output,extracted,correct,frame_indices,f2c_scales,error,pred_file
uniform,16,shuffled_frames,17,4,videos/02_04_1.mp4,"Once off the ramp, does the ball move faster the first time compared to the second time?",no,No,no,1,0 5 11 16 22 27 33 38 44 49 55 60 66 71 77 82,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,18,4,videos/02_04_0.mp4,"Once off the ramp, does the ball move slower the first time compared to the second time?",no,No,no,1,0 5 11 16 22 27 33 38 44 49 55 60 66 71 77 82,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,19,4,videos/02_04_1.mp4,"Once off the ramp, does the ball move slower the first time compared to the second time?",yes,No,no,0,0 5 11 16 22 27 33 38 44 49 55 60 66 71 77 82,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,20,5,videos/02_05_0.mp4,Does the ball travel faster in the second push compared to the first?,yes,No,no,0,0 16 32 48 65 81 97 113 129 145 161 177 194 210 226 242,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,21,5,videos/02_05_1.mp4,Does the ball travel faster in the second push compared to the first?,no,No,no,1,0 16 32 48 65 81 97 113 129 145 161 177 194 210 226 242,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,22,5,videos/02_05_0.mp4,Does the ball travel faster in the first push compared to the second?,no,No,no,1,0 16 32 48 65 81 97 113 129 145 161 177 194 210 226 242,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,23,5,videos/02_05_1.mp4,Does the ball travel faster in the first push compared to the second?,yes,No,no,0,0 16 32 48 65 81 97 113 129 145 161 177 194 210 226 242,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,24,6,videos/02_05_0.mp4,Is the first push weaker than the second one?,yes,No,no,0,0 16 32 48 65 81 97 113 129 145 161 177 194 210 226 242,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,25,6,videos/02_05_1.mp4,Is the first push weaker than the second one?,no,No,no,1,0 16 32 48 65 81 97 113 129 145 161 177 194 210 226 242,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,26,6,videos/02_05_0.mp4,Is the first push stronger than the second one?,no,No,no,1,0 16 32 48 65 81 97 113 129 145 161 177 194 210 226 242,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,27,6,videos/02_05_1.mp4,Is the first push stronger than the second one?,yes,No,no,0,0 16 32 48 65 81 97 113 129 145 161 177 194 210 226 242,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,28,7,videos/09_00_0.mp4,Does the box travel farther in the second push compared to the first?,yes,Yes,yes,1,0 10 21 31 42 52 63 73 84 94 105 115 126 136 147 157,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,29,7,videos/09_00_1.mp4,Does the box travel farther in the second push compared to the first?,no,No,no,1,0 10 21 31 42 52 63 73 84 94 105 115 126 136 147 157,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,30,7,videos/09_00_0.mp4,Does the box travel farther in the first push compared to the second?,no,Yes,yes,0,0 10 21 31 42 52 63 73 84 94 105 115 126 136 147 157,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,31,7,videos/09_00_1.mp4,Does the box travel farther in the first push compared to the second?,yes,No,no,0,0 10 21 31 42 52 63 73 84 94 105 115 126 136 147 157,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,32,8,videos/09_00_0.mp4,Is the first push weaker than the second one?,yes,No,no,0,0 10 21 31 42 52 63 73 84 94 105 115 126 136 147 157,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,33,8,videos/09_00_1.mp4,Is the first push weaker than the second one?,no,No,no,1,0 10 21 31 42 52 63 73 84 94 105 115 126 136 147 157,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,34,8,videos/09_00_0.mp4,Is the first push stronger than the second one?,no,No,no,1,0 10 21 31 42 52 63 73 84 94 105 115 126 136 147 157,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,35,8,videos/09_00_1.mp4,Is the first push stronger than the second one?,yes,No,no,0,0 10 21 31 42 52 63 73 84 94 105 115 126 136 147 157,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,36,9,videos/09_01_0.mp4,Does the puck travel farther in the second push compared to the first?,yes,No,no,0,0 8 16 24 32 40 48 56 64 72 80 88 96 104 112 120,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,37,9,videos/09_01_1.mp4,Does the puck travel farther in the second push compared to the first?,no,No,no,1,0 8 16 24 32 40 48 56 64 72 80 88 96 104 112 120,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,38,9,videos/09_01_0.mp4,Does the puck travel farther in the first push compared to the second?,no,No,no,1,0 8 16 24 32 40 48 56 64 72 80 88 96 104 112 120,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,39,9,videos/09_01_1.mp4,Does the puck travel farther in the first push compared to the second?,yes,No,no,0,0 8 16 24 32 40 48 56 64 72 80 88 96 104 112 120,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,40,10,videos/09_01_0.mp4,Is the first push weaker than the second one?,yes,Yes,yes,1,0 8 16 24 32 40 48 56 64 72 80 88 96 104 112 120,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,41,10,videos/09_01_1.mp4,Is the first push weaker than the second one?,no,No,no,1,0 8 16 24 32 40 48 56 64 72 80 88 96 104 112 120,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,42,10,videos/09_01_0.mp4,Is the first push stronger than the second one?,no,Yes,yes,0,0 8 16 24 32 40 48 56 64 72 80 88 96 104 112 120,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,43,10,videos/09_01_1.mp4,Is the first push stronger than the second one?,yes,No,no,0,0 8 16 24 32 40 48 56 64 72 80 88 96 104 112 120,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,44,11,videos/09_02_0.mp4,Does the toy car travel farther in the second push compared to the first?,yes,No,no,0,0 9 18 27 35 44 53 62 71 80 89 98 106 115 124 133,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,45,11,videos/09_02_1.mp4,Does the toy car travel farther in the second push compared to the first?,no,No,no,1,0 9 18 27 35 44 53 62 71 80 89 98 106 115 124 133,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,46,11,videos/09_02_0.mp4,Does the toy car travel farther in the first push compared to the second?,no,No,no,1,0 9 18 27 35 44 53 62 71 80 89 98 106 115 124 133,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,47,11,videos/09_02_1.mp4,Does the toy car travel farther in the first push compared to the second?,yes,No,no,0,0 9 18 27 35 44 53 62 71 80 89 98 106 115 124 133,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,48,12,videos/09_02_0.mp4,Is the first push weaker than the second one?,yes,No,no,0,0 9 18 27 35 44 53 62 71 80 89 98 106 115 124 133,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,49,12,videos/09_02_1.mp4,Is the first push weaker than the second one?,no,No,no,1,0 9 18 27 35 44 53 62 71 80 89 98 106 115 124 133,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,50,12,videos/09_02_0.mp4,Is the first push stronger than the second one?,no,No,no,1,0 9 18 27 35 44 53 62 71 80 89 98 106 115 124 133,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,51,12,videos/09_02_1.mp4,Is the first push stronger than the second one?,yes,No,no,0,0 9 18 27 35 44 53 62 71 80 89 98 106 115 124 133,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,52,13,videos/09_03_0.mp4,Does the ball travel farther in the second push compared to the first?,yes,No,no,0,0 16 33 49 66 82 99 115 132 148 165 181 198 214 231 247,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,53,13,videos/09_03_1.mp4,Does the ball travel farther in the second push compared to the first?,no,No,no,1,0 16 33 49 66 82 99 115 132 148 165 181 198 214 231 247,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,54,13,videos/09_03_0.mp4,Does the ball travel farther in the first push compared to the second?,no,No,no,1,0 16 33 49 66 82 99 115 132 148 165 181 198 214 231 247,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,55,13,videos/09_03_1.mp4,Does the ball travel farther in the first push compared to the second?,yes,No,no,0,0 16 33 49 66 82 99 115 132 148 165 181 198 214 231 247,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,56,14,videos/09_03_0.mp4,Is the first push weaker than the second one?,yes,No,no,0,0 16 33 49 66 82 99 115 132 148 165 181 198 214 231 247,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,57,14,videos/09_03_1.mp4,Is the first push weaker than the second one?,no,Yes,yes,0,0 16 33 49 66 82 99 115 132 148 165 181 198 214 231 247,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,58,14,videos/09_03_0.mp4,Is the first push stronger than the second one?,no,No,no,1,0 16 33 49 66 82 99 115 132 148 165 181 198 214 231 247,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,59,14,videos/09_03_1.mp4,Is the first push stronger than the second one?,yes,No,no,0,0 16 33 49 66 82 99 115 132 148 165 181 198 214 231 247,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,60,15,videos/09_04_0.mp4,Does the ball travel farther in the second push compared to the first?,yes,No,no,0,0 31 63 94 126 157 188 220 251 283 314 345 377 408 440 471,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,61,15,videos/09_04_1.mp4,Does the ball travel farther in the second push compared to the first?,no,No,no,1,0 31 63 94 126 157 188 220 251 283 314 345 377 408 440 471,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,62,15,videos/09_04_0.mp4,Does the ball travel farther in the first push compared to the second?,no,No,no,1,0 31 63 94 126 157 188 220 251 283 314 345 377 408 440 471,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,63,15,videos/09_04_1.mp4,Does the ball travel farther in the first push compared to the second?,yes,No,no,0,0 31 63 94 126 157 188 220 251 283 314 345 377 408 440 471,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,64,16,videos/09_04_0.mp4,Is the first push weaker than the second one?,yes,No,no,0,0 31 63 94 126 157 188 220 251 283 314 345 377 408 440 471,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,65,16,videos/09_04_1.mp4,Is the first push weaker than the second one?,no,No,no,1,0 31 63 94 126 157 188 220 251 283 314 345 377 408 440 471,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,66,16,videos/09_04_0.mp4,Is the first push stronger than the second one?,no,No,no,1,0 31 63 94 126 157 188 220 251 283 314 345 377 408 440 471,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,67,16,videos/09_04_1.mp4,Is the first push stronger than the second one?,yes,No,no,0,0 31 63 94 126 157 188 220 251 283 314 345 377 408 440 471,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,68,17,videos/09_04_0.mp4,Does the ball travel faster in the second push compared to the first?,yes,No,no,0,0 31 63 94 126 157 188 220 251 283 314 345 377 408 440 471,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,69,17,videos/09_04_1.mp4,Does the ball travel faster in the second push compared to the first?,no,No,no,1,0 31 63 94 126 157 188 220 251 283 314 345 377 408 440 471,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,70,17,videos/09_04_0.mp4,Does the ball travel faster in the first push compared to the second?,no,No,no,1,0 31 63 94 126 157 188 220 251 283 314 345 377 408 440 471,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,71,17,videos/09_04_1.mp4,Does the ball travel faster in the first push compared to the second?,yes,No,no,0,0 31 63 94 126 157 188 220 251 283 314 345 377 408 440 471,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,72,18,videos/09_05_0.mp4,Does the ball that starts closer to the camera roll further?,yes,No,no,0,0 5 11 16 22 27 33 38 44 49 55 60 66 71 77 82,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,73,18,videos/09_05_1.mp4,Does the ball that starts closer to the camera roll further?,no,No,no,1,0 12 23 35 47 58 70 82 93 105 117 128 140 152 163 175,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,74,18,videos/09_05_0.mp4,Does the ball that starts farther from the camera roll further?,no,No,no,1,0 5 11 16 22 27 33 38 44 49 55 60 66 71 77 82,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,75,18,videos/09_05_1.mp4,Does the ball that starts farther from the camera roll further?,yes,No,no,0,0 12 23 35 47 58 70 82 93 105 117 128 140 152 163 175,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,76,19,videos/09_05_0.mp4,Is the ball that starts closer to the camera pushed harder?,yes,No,no,0,0 5 11 16 22 27 33 38 44 49 55 60 66 71 77 82,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,77,19,videos/09_05_1.mp4,Is the ball that starts closer to the camera pushed harder?,no,No,no,1,0 12 23 35 47 58 70 82 93 105 117 128 140 152 163 175,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,78,19,videos/09_05_0.mp4,Is the ball that starts further from the camera pushed harder?,no,No,no,1,0 5 11 16 22 27 33 38 44 49 55 60 66 71 77 82,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,79,19,videos/09_05_1.mp4,Is the ball that starts further from the camera pushed harder?,yes,No,no,0,0 12 23 35 47 58 70 82 93 105 117 128 140 152 163 175,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,80,20,videos/09_06_0.mp4,"From the camera's point of view, does the right disk move further?",yes,No,no,0,0 9 18 27 36 45 54 63 73 82 91 100 109 118 127 136,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,81,20,videos/09_06_1.mp4,"From the camera's point of view, does the right disk move further?",no,No,no,1,0 10 20 30 40 50 60 70 79 89 99 109 119 129 139 149,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,82,20,videos/09_06_0.mp4,"From the camera's point of view, does the left disk move further?",no,No,no,1,0 9 18 27 36 45 54 63 73 82 91 100 109 118 127 136,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,83,20,videos/09_06_1.mp4,"From the camera's point of view, does the left disk move further?",yes,No,no,0,0 10 20 30 40 50 60 70 79 89 99 109 119 129 139 149,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,84,21,videos/09_06_0.mp4,Is the disk at the camera's right pushed harder?,yes,No,no,0,0 9 18 27 36 45 54 63 73 82 91 100 109 118 127 136,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,85,21,videos/09_06_1.mp4,Is the disk at the camera's right pushed harder?,no,No,no,1,0 10 20 30 40 50 60 70 79 89 99 109 119 129 139 149,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,86,21,videos/09_06_0.mp4,Is the disk at the camera's left pushed harder?,no,No,no,1,0 9 18 27 36 45 54 63 73 82 91 100 109 118 127 136,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,87,21,videos/09_06_1.mp4,Is the disk at the camera's left pushed harder?,yes,No,no,0,0 10 20 30 40 50 60 70 79 89 99 109 119 129 139 149,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,88,22,videos/09_07_0.mp4,Is the magnitude of the pendulum arc smaller the first time compared to the second time?,yes,No,no,0,0 30 61 91 121 152 182 212 243 273 303 334 364 394 425 455,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,89,22,videos/09_07_1.mp4,Is the magnitude of the pendulum arc smaller the first time compared to the second time?,no,No,no,1,0 30 61 91 121 152 182 212 243 273 303 334 364 394 425 455,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,90,22,videos/09_07_0.mp4,Is the magnitude of the pendulum arc larger the first time compared to the second time?,no,Yes,yes,0,0 30 61 91 121 152 182 212 243 273 303 334 364 394 425 455,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,91,22,videos/09_07_1.mp4,Is the magnitude of the pendulum arc larger the first time compared to the second time?,yes,No,no,0,0 30 61 91 121 152 182 212 243 273 303 334 364 394 425 455,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,92,23,videos/09_08_0.mp4,Is the drawer pulled out farther the first time compared to the second time?,yes,No,no,0,0 17 33 50 67 84 100 117 134 151 167 184 201 218 234 251,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,93,23,videos/09_08_1.mp4,Is the drawer pulled out farther the first time compared to the second time?,no,No,no,1,0 17 33 50 67 84 100 117 134 151 167 184 201 218 234 251,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,94,23,videos/09_08_0.mp4,Is the drawer pulled out less the first time compared to the second time?,no,No,no,1,0 17 33 50 67 84 100 117 134 151 167 184 201 218 234 251,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,95,23,videos/09_08_1.mp4,Is the drawer pulled out less the first time compared to the second time?,yes,No,no,0,0 17 33 50 67 84 100 117 134 151 167 184 201 218 234 251,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,96,24,videos/09_09_0.mp4,Is the magnitude of the person's arm swing smaller the first time compared to the second time?,yes,No,no,0,0 16 32 48 64 80 96 112 129 145 161 177 193 209 225 241,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,97,24,videos/09_09_1.mp4,Is the magnitude of the person's arm swing smaller the first time compared to the second time?,no,No,no,1,0 16 32 48 64 80 96 112 129 145 161 177 193 209 225 241,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,98,24,videos/09_09_0.mp4,Is the magnitude of the person's arm swing larger the first time compared to the second time?,no,Yes,yes,0,0 16 32 48 64 80 96 112 129 145 161 177 193 209 225 241,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,99,24,videos/09_09_1.mp4,Is the magnitude of the person's arm swing larger the first time compared to the second time?,yes,Yes,yes,1,0 16 32 48 64 80 96 112 129 145 161 177 193 209 225 241,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,100,25,videos/09_10_0.mp4,Is the magnitude of the ball's first bounce smaller the first time compared to the second time?,yes,No,no,0,0 12 25 37 50 62 75 87 100 112 125 137 150 162 175 187,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,101,25,videos/09_10_1.mp4,Is the magnitude of the ball's first bounce smaller the first time compared to the second time?,no,No,no,1,0 12 25 37 50 62 75 87 100 112 125 137 150 162 175 187,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,102,25,videos/09_10_0.mp4,Is the magnitude of the ball's first bounce larger the first time compared to the second time?,no,No,no,1,0 12 25 37 50 62 75 87 100 112 125 137 150 162 175 187,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,103,25,videos/09_10_1.mp4,Is the magnitude of the ball's first bounce larger the first time compared to the second time?,yes,No,no,0,0 12 25 37 50 62 75 87 100 112 125 137 150 162 175 187,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,104,26,videos/09_11_0.mp4,Does the ball travel farther the second time compared to the first time?,yes,No,no,0,0 21 41 62 83 103 124 145 165 186 207 227 248 269 289 310,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,105,26,videos/09_11_1.mp4,Does the ball travel farther the second time compared to the first time?,no,No,no,1,0 21 41 62 83 103 124 145 165 186 207 227 248 269 289 310,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,106,26,videos/09_11_0.mp4,Does the ball travel farther the first time compared to the second time?,no,No,no,1,0 21 41 62 83 103 124 145 165 186 207 227 248 269 289 310,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,107,26,videos/09_11_1.mp4,Does the ball travel farther the first time compared to the second time?,yes,No,no,0,0 21 41 62 83 103 124 145 165 186 207 227 248 269 289 310,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,108,27,videos/09_11_0.mp4,Is the first push weaker than the second one?,yes,No,no,0,0 21 41 62 83 103 124 145 165 186 207 227 248 269 289 310,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,109,27,videos/09_11_1.mp4,Is the first push weaker than the second one?,no,No,no,1,0 21 41 62 83 103 124 145 165 186 207 227 248 269 289 310,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,110,27,videos/09_11_0.mp4,Is the first push stronger than the second one?,no,No,no,1,0 21 41 62 83 103 124 145 165 186 207 227 248 269 289 310,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,111,27,videos/09_11_1.mp4,Is the first push stronger than the second one?,yes,No,no,0,0 21 41 62 83 103 124 145 165 186 207 227 248 269 289 310,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
uniform,16,shuffled_frames,112,28,videos/09_11_0.mp4,Is the magnitude of the ball's velocity smaller the first time compared to the second time?,yes,No,no,0,0 21 41 62 83 103 124 145 165 186 207 227 248 269 289 310,,,qwen3_vl_4b_mbhuman_uniform16_shuf0.json
